customer_id,billing_date,payment_date,payment_value,record_type
C-0033,31/07/2022,31/07/2022,373.6,payment
C-0033,31/08/2022,31/08/2022,373.6,payment
C-0033,01/10/2022,01/10/2022,373.6,payment
C-0033,31/10/2022,31/10/2022,373.6,payment
C-0033,01/12/2022,01/12/2022,373.6,payment
C-0033,31/12/2022,31/12/2022,373.6,payment
C-0033,31/01/2023,31/01/2023,373.6,payment
C-0033,03/03/2023,03/03/2023,373.6,payment
C-0033,31/03/2023,31/03/2023,373.6,payment
C-0033,01/05/2023,01/05/2023,373.6,payment
C-0033,31/05/2023,31/05/2023,373.6,payment
C-0033,01/07/2023,01/07/2023,373.6,payment
C-0033,31/07/2023,31/07/2023,373.6,payment
C-0033,31/08/2023,31/08/2023,373.6,payment
C-0033,01/10/2023,01/10/2023,373.6,payment
C-0033,31/10/2023,31/10/2023,373.6,payment
C-0033,01/12/2023,01/12/2023,373.6,payment
C-0033,31/12/2023,31/12/2023,373.6,payment
C-0033,31/01/2024,31/01/2024,373.6,payment
C-0033,02/03/2024,02/03/2024,373.6,payment
C-0033,31/03/2024,31/03/2024,373.6,payment
C-0033,01/05/2024,01/05/2024,373.6,payment
C-0033,31/05/2024,31/05/2024,373.6,payment
C-0033,01/07/2024,01/07/2024,373.6,payment
C-0033,31/07/2024,31/07/2024,373.6,payment
C-0033,31/08/2024,31/08/2024,373.6,payment
C-0033,01/10/2024,01/10/2024,373.6,payment
C-0033,31/10/2024,31/10/2024,373.6,payment
C-0033,01/12/2024,01/12/2024,373.6,payment
C-0034,31/12/2020,31/12/2020,295.61,payment
C-0034,31/01/2021,31/01/2021,295.61,payment
C-0034,03/03/2021,03/03/2021,295.61,payment
C-0034,31/03/2021,31/03/2021,295.61,payment
C-0034,01/05/2021,01/05/2021,295.61,payment
C-0034,31/05/2021,31/05/2021,295.61,payment
C-0034,01/07/2021,01/07/2021,295.61,payment
C-0034,31/07/2021,31/07/2021,295.61,payment
C-0034,31/08/2021,31/08/2021,295.61,payment
C-0034,01/10/2021,03/10/2021,295.61,payment
C-0034,31/10/2021,31/10/2021,295.61,payment
C-0034,01/12/2021,01/12/2021,295.61,payment
C-0034,31/12/2021,31/12/2021,295.61,payment
C-0034,31/01/2022,31/01/2022,295.61,payment
C-0034,03/03/2022,09/03/2022,295.61,payment
C-0034,31/03/2022,31/03/2022,295.61,payment
C-0034,01/05/2022,01/05/2022,295.61,payment
C-0034,31/05/2022,31/05/2022,295.61,payment
C-0034,01/07/2022,01/07/2022,295.61,payment
C-0034,31/07/2022,31/07/2022,295.61,payment
C-0034,31/08/2022,10/09/2022,295.61,payment
C-0034,01/10/2022,01/10/2022,295.61,payment
C-0034,31/10/2022,31/10/2022,295.61,payment
C-0034,01/12/2022,01/12/2022,295.61,payment
C-0034,31/12/2022,31/12/2022,295.61,payment
C-0034,31/01/2023,31/01/2023,295.61,payment
C-0034,03/03/2023,03/03/2023,295.61,payment
C-0034,31/03/2023,31/03/2023,295.61,payment
C-0034,01/05/2023,01/05/2023,295.61,payment
C-0034,31/05/2023,31/05/2023,295.61,payment
C-0034,01/07/2023,01/07/2023,295.61,payment
C-0034,31/07/2023,31/07/2023,295.61,payment
C-0034,31/08/2023,31/08/2023,295.61,payment
C-0034,01/10/2023,01/10/2023,295.61,payment
C-0034,31/10/2023,31/10/2023,295.61,payment
C-0034,01/12/2023,01/12/2023,295.61,payment
C-0034,31/12/2023,31/12/2023,295.61,payment
C-0034,31/01/2024,31/01/2024,295.61,payment
C-0034,02/03/2024,02/03/2024,295.61,payment
C-0034,31/03/2024,31/03/2024,295.61,payment
C-0034,01/05/2024,06/05/2024,295.61,payment
C-0034,31/05/2024,31/05/2024,295.61,payment
C-0034,01/07/2024,01/07/2024,295.61,payment
C-0034,31/07/2024,15/08/2024,295.61,payment
C-0034,31/08/2024,31/08/2024,295.61,payment
C-0034,01/10/2024,01/10/2024,295.61,payment
C-0034,31/10/2024,31/10/2024,295.61,payment
C-0034,01/12/2024,01/12/2024,295.61,payment
C-0035,31/10/2023,31/10/2023,47306.76,payment
C-0035,31/10/2024,31/10/2024,47306.76,payment
C-0036,31/08/2023,14/09/2023,700.88,payment
C-0036,01/10/2023,01/10/2023,700.88,payment
C-0036,31/10/2023,31/10/2023,700.88,payment
C-0036,01/12/2023,07/12/2023,700.88,payment
C-0036,31/12/2023,31/12/2023,700.88,payment
C-0036,31/01/2024,31/01/2024,700.88,payment
C-0036,02/03/2024,02/03/2024,700.88,payment
C-0036,31/03/2024,31/03/2024,700.88,payment
C-0036,01/05/2024,01/05/2024,700.88,payment
C-0036,31/05/2024,31/05/2024,700.88,payment
C-0036,01/07/2024,01/07/2024,700.88,payment
C-0036,31/07/2024,31/07/2024,700.88,payment
C-0036,31/08/2024,11/09/2024,700.88,payment
C-0036,01/10/2024,01/10/2024,700.88,payment
C-0036,31/10/2024,31/10/2024,700.88,payment
C-0036,01/12/2024,01/12/2024,700.88,payment
C-0037,01/12/2023,14/12/2023,9013.08,payment
C-0037,01/12/2023,15/12/2023,9013.08,dunning
C-0037,01/12/2024,03/12/2024,9013.08,dunning
C-0037,01/12/2024,15/12/2024,9013.08,payment
C-0038,31/10/2024,01/11/2024,8228.64,payment
C-0038,31/10/2024,02/11/2024,8228.64,dunning
C-0038,31/10/2024,03/11/2024,8228.64,dunning
C-0038,31/10/2024,07/11/2024,8228.64,dunning
C-0038,31/10/2024,12/11/2024,8228.64,dunning
C-0039,31/03/2022,31/03/2022,244.18,payment
C-0039,01/05/2022,01/05/2022,244.18,payment
C-0039,31/05/2022,31/05/2022,244.18,payment
C-0039,01/07/2022,01/07/2022,244.18,payment
C-0039,31/07/2022,31/07/2022,244.18,payment
C-0039,31/08/2022,12/09/2022,244.18,payment
C-0039,01/10/2022,01/10/2022,244.18,payment
C-0039,31/10/2022,31/10/2022,244.18,payment
C-0039,01/12/2022,01/12/2022,244.18,payment
C-0039,31/12/2022,31/12/2022,244.18,payment
C-0039,31/01/2023,31/01/2023,244.18,payment
C-0039,03/03/2023,03/03/2023,244.18,payment
C-0039,31/03/2023,31/03/2023,244.18,payment
C-0039,01/05/2023,12/05/2023,244.18,payment
C-0039,31/05/2023,31/05/2023,244.18,payment
C-0039,01/07/2023,01/07/2023,244.18,payment
C-0039,31/07/2023,31/07/2023,244.18,payment
C-0039,31/08/2023,31/08/2023,244.18,payment
C-0039,01/10/2023,01/10/2023,244.18,payment
C-0039,31/10/2023,31/10/2023,244.18,payment
C-0039,01/12/2023,01/12/2023,244.18,payment
C-0039,31/12/2023,31/12/2023,244.18,payment
C-0039,31/01/2024,31/01/2024,244.18,payment
C-0039,02/03/2024,02/03/2024,244.18,payment
C-0039,31/03/2024,31/03/2024,244.18,payment
C-0039,01/05/2024,01/05/2024,244.18,payment
C-0039,31/05/2024,31/05/2024,244.18,payment
C-0039,01/07/2024,01/07/2024,244.18,payment
C-0039,31/07/2024,31/07/2024,244.18,payment
C-0039,31/08/2024,31/08/2024,244.18,payment
C-0039,01/10/2024,01/10/2024,244.18,payment
C-0039,31/10/2024,31/10/2024,244.18,payment
C-0039,01/12/2024,01/12/2024,244.18,payment
C-0040,01/05/2022,01/05/2022,1700.04,payment
C-0040,01/05/2023,08/05/2023,1700.04,payment
C-0040,01/05/2024,09/05/2024,1700.04,payment
C-0041,31/12/2020,31/12/2020,264.59,payment
C-0041,31/01/2021,31/01/2021,264.59,payment
C-0041,03/03/2021,03/03/2021,264.59,payment
C-0041,31/03/2021,31/03/2021,264.59,payment
C-0041,01/05/2021,01/05/2021,264.59,payment
C-0041,31/05/2021,31/05/2021,264.59,payment
C-0041,01/07/2021,10/07/2021,264.59,payment
C-0041,31/07/2021,31/07/2021,264.59,payment
C-0041,31/08/2021,31/08/2021,264.59,payment
C-0041,01/10/2021,01/10/2021,264.59,payment
C-0041,31/10/2021,31/10/2021,264.59,payment
C-0041,01/12/2021,01/12/2021,264.59,payment
C-0041,31/12/2021,31/12/2021,264.59,payment
C-0041,31/01/2022,31/01/2022,264.59,payment
C-0041,03/03/2022,03/03/2022,264.59,payment
C-0041,31/03/2022,31/03/2022,264.59,payment
C-0041,01/05/2022,01/05/2022,264.59,payment
C-0041,31/05/2022,31/05/2022,264.59,payment
C-0041,01/07/2022,01/07/2022,264.59,payment
C-0041,31/07/2022,31/07/2022,264.59,payment
C-0041,31/08/2022,31/08/2022,264.59,payment
C-0041,01/10/2022,01/10/2022,264.59,payment
C-0041,31/10/2022,31/10/2022,264.59,payment
C-0041,01/12/2022,01/12/2022,264.59,payment
C-0041,31/12/2022,31/12/2022,264.59,payment
C-0041,31/01/2023,31/01/2023,264.59,payment
C-0041,03/03/2023,03/03/2023,264.59,payment
C-0041,31/03/2023,13/04/2023,264.59,payment
C-0041,01/05/2023,01/05/2023,264.59,payment
C-0041,31/05/2023,31/05/2023,264.59,payment
C-0041,01/07/2023,01/07/2023,264.59,payment
C-0041,31/07/2023,10/08/2023,264.59,payment
C-0041,31/08/2023,31/08/2023,264.59,payment
C-0041,01/10/2023,01/10/2023,264.59,payment
C-0041,31/10/2023,31/10/2023,264.59,payment
C-0041,01/12/2023,01/12/2023,264.59,payment
C-0041,31/12/2023,11/01/2024,264.59,payment
C-0041,31/01/2024,31/01/2024,264.59,payment
C-0041,02/03/2024,10/03/2024,264.59,payment
C-0041,31/03/2024,31/03/2024,264.59,payment
C-0041,01/05/2024,01/05/2024,264.59,payment
C-0041,31/05/2024,31/05/2024,264.59,payment
C-0041,01/07/2024,01/07/2024,264.59,payment
C-0041,31/07/2024,31/07/2024,264.59,payment
C-0041,31/08/2024,31/08/2024,264.59,payment
C-0041,01/10/2024,01/10/2024,264.59,payment
C-0041,31/10/2024,31/10/2024,264.59,payment
C-0041,01/12/2024,01/12/2024,264.59,payment
C-0042,31/07/2021,10/08/2021,405.38,payment
C-0042,31/08/2021,31/08/2021,405.38,payment
C-0042,01/10/2021,01/10/2021,405.38,payment
C-0042,31/10/2021,31/10/2021,405.38,payment
C-0042,01/12/2021,01/12/2021,405.38,payment
C-0042,31/12/2021,31/12/2021,405.38,payment
C-0042,31/01/2022,31/01/2022,405.38,payment
C-0042,03/03/2022,03/03/2022,405.38,payment
C-0042,31/03/2022,31/03/2022,405.38,payment
C-0042,01/05/2022,01/05/2022,405.38,payment
C-0042,31/05/2022,31/05/2022,405.38,payment
C-0042,01/07/2022,01/07/2022,405.38,payment
C-0042,31/07/2022,31/07/2022,405.38,payment
C-0042,31/08/2022,31/08/2022,405.38,payment
C-0042,01/10/2022,01/10/2022,405.38,payment
C-0042,31/10/2022,31/10/2022,405.38,payment
C-0042,01/12/2022,01/12/2022,405.38,payment
C-0042,31/12/2022,08/01/2023,405.38,payment
C-0042,31/01/2023,31/01/2023,405.38,payment
C-0042,03/03/2023,03/03/2023,405.38,payment
C-0042,31/03/2023,31/03/2023,405.38,payment
C-0042,01/05/2023,01/05/2023,405.38,payment
C-0042,31/05/2023,31/05/2023,405.38,payment
C-0042,01/07/2023,14/07/2023,405.38,payment
C-0042,31/07/2023,31/07/2023,405.38,payment
C-0042,31/08/2023,31/08/2023,405.38,payment
C-0042,01/10/2023,01/10/2023,405.38,payment
C-0042,31/10/2023,31/10/2023,405.38,payment
C-0042,01/12/2023,01/12/2023,405.38,payment
C-0042,31/12/2023,31/12/2023,405.38,payment
C-0042,31/01/2024,31/01/2024,405.38,payment
C-0042,02/03/2024,02/03/2024,405.38,payment
C-0042,31/03/2024,31/03/2024,405.38,payment
C-0042,01/05/2024,01/05/2024,405.38,payment
C-0042,31/05/2024,31/05/2024,405.38,payment
C-0042,01/07/2024,01/07/2024,405.38,payment
C-0042,31/07/2024,31/07/2024,405.38,payment
C-0042,31/08/2024,03/09/2024,405.38,payment
C-0042,01/10/2024,01/10/2024,405.38,payment
C-0042,31/10/2024,31/10/2024,405.38,payment
C-0042,01/12/2024,01/12/2024,405.38,payment
C-0043,31/10/2022,31/10/2022,2185,payment
C-0043,01/12/2022,01/12/2022,2185,payment
C-0043,31/12/2022,31/12/2022,2185,payment
C-0043,31/01/2023,31/01/2023,2185,payment
C-0043,03/03/2023,03/03/2023,2185,payment
C-0043,31/03/2023,31/03/2023,2185,payment
C-0043,01/05/2023,01/05/2023,2185,payment
C-0043,31/05/2023,31/05/2023,2185,payment
C-0043,01/07/2023,09/07/2023,2185,payment
C-0043,31/07/2023,31/07/2023,2185,payment
C-0043,31/08/2023,31/08/2023,2185,payment
C-0043,01/10/2023,01/10/2023,2185,payment
C-0043,31/10/2023,31/10/2023,2185,payment
C-0043,01/12/2023,01/12/2023,2185,payment
C-0043,31/12/2023,31/12/2023,2185,payment
C-0043,31/01/2024,31/01/2024,2185,payment
C-0043,02/03/2024,02/03/2024,2185,payment
C-0043,31/03/2024,31/03/2024,2185,payment
C-0043,01/05/2024,01/05/2024,2185,payment
C-0043,31/05/2024,31/05/2024,2185,payment
C-0043,01/07/2024,01/07/2024,2185,payment
C-0043,31/07/2024,31/07/2024,2185,payment
C-0043,31/08/2024,31/08/2024,2185,payment
C-0043,01/10/2024,01/10/2024,2185,payment
C-0043,31/10/2024,31/10/2024,2185,payment
C-0043,01/12/2024,01/12/2024,2185,payment
C-0044,31/03/2022,31/03/2022,501.67,payment
C-0044,01/05/2022,01/05/2022,501.67,payment
C-0044,31/05/2022,31/05/2022,501.67,payment
C-0044,01/07/2022,01/07/2022,501.67,payment
C-0044,31/07/2022,31/07/2022,501.67,payment
C-0044,31/08/2022,31/08/2022,501.67,payment
C-0044,31/08/2022,31/08/2022,501.67,payment
C-0044,01/10/2022,01/10/2022,501.67,payment
C-0044,31/10/2022,31/10/2022,501.67,payment
C-0044,01/12/2022,01/12/2022,501.67,payment
C-0044,31/12/2022,31/12/2022,501.67,payment
C-0044,31/01/2023,31/01/2023,501.67,payment
C-0044,03/03/2023,03/03/2023,501.67,payment
C-0044,31/03/2023,31/03/2023,501.67,payment
C-0044,01/05/2023,01/05/2023,501.67,payment
C-0044,31/05/2023,31/05/2023,501.67,payment
C-0044,01/07/2023,01/07/2023,501.67,payment
C-0044,31/07/2023,31/07/2023,501.67,payment
C-0044,31/08/2023,31/08/2023,501.67,payment
C-0044,01/10/2023,01/10/2023,501.67,payment
C-0044,31/10/2023,31/10/2023,501.67,payment
C-0044,01/12/2023,01/12/2023,501.67,payment
C-0044,31/12/2023,31/12/2023,501.67,payment
C-0044,31/01/2024,31/01/2024,501.67,payment
C-0044,02/03/2024,02/03/2024,501.67,payment
C-0044,31/03/2024,31/03/2024,501.67,payment
C-0044,01/05/2024,01/05/2024,501.67,payment
C-0044,31/05/2024,10/06/2024,501.67,payment
C-0044,01/07/2024,01/07/2024,501.67,payment
C-0044,31/07/2024,31/07/2024,501.67,payment
C-0044,31/08/2024,31/08/2024,501.67,payment
C-0044,01/10/2024,01/10/2024,501.67,payment
C-0044,31/10/2024,31/10/2024,501.67,payment
C-0044,01/12/2024,02/12/2024,501.67,payment
C-0045,01/12/2021,01/12/2021,253.55,payment
C-0045,01/01/2022,01/01/2022,253.55,payment
C-0045,01/02/2022,01/02/2022,253.55,payment
C-0045,01/03/2022,01/03/2022,253.55,payment
C-0045,01/04/2022,01/04/2022,253.55,payment
C-0045,01/05/2022,01/05/2022,253.55,payment
C-0045,01/06/2022,01/06/2022,253.55,payment
C-0045,01/07/2022,01/07/2022,253.55,payment
C-0045,01/07/2022,01/07/2022,253.55,payment
C-0045,01/08/2022,01/08/2022,253.55,payment
C-0045,01/09/2022,01/09/2022,253.55,payment
C-0045,01/10/2022,01/10/2022,253.55,payment
C-0045,01/11/2022,14/11/2022,253.55,payment
C-0045,01/12/2022,01/12/2022,253.55,payment
C-0045,01/01/2023,01/01/2023,253.55,payment
C-0045,01/02/2023,01/02/2023,253.55,payment
C-0045,01/03/2023,01/03/2023,253.55,payment
C-0045,01/04/2023,01/04/2023,253.55,payment
C-0045,01/05/2023,01/05/2023,253.55,payment
C-0045,01/06/2023,01/06/2023,253.55,payment
C-0045,01/07/2023,01/07/2023,253.55,payment
C-0045,01/08/2023,01/08/2023,253.55,payment
C-0045,01/09/2023,01/09/2023,253.55,payment
C-0045,01/10/2023,01/10/2023,253.55,payment
C-0045,01/11/2023,01/11/2023,253.55,payment
C-0045,01/12/2023,01/12/2023,253.55,payment
C-0045,01/01/2024,01/01/2024,253.55,payment
C-0045,01/02/2024,01/02/2024,253.55,payment
C-0045,01/03/2024,01/03/2024,253.55,payment
C-0045,01/04/2024,01/04/2024,253.55,payment
C-0045,01/05/2024,13/05/2024,253.55,payment
C-0045,01/06/2024,01/06/2024,253.55,payment
C-0045,01/07/2024,01/07/2024,253.55,payment
C-0045,01/08/2024,01/08/2024,253.55,payment
C-0045,01/09/2024,01/09/2024,253.55,payment
C-0045,01/10/2024,01/10/2024,253.55,payment
C-0045,01/11/2024,01/11/2024,253.55,payment
C-0045,01/12/2024,01/12/2024,253.55,payment
C-0046,31/03/2024,31/03/2024,3753.18,payment
C-0046,01/05/2024,13/05/2024,3753.18,payment
C-0046,31/05/2024,05/06/2024,3753.18,payment
C-0046,01/07/2024,01/07/2024,3753.18,payment
C-0046,31/07/2024,31/07/2024,3753.18,payment
C-0046,31/08/2024,31/08/2024,3753.18,payment
C-0046,01/10/2024,14/10/2024,3753.18,payment
C-0046,31/10/2024,06/11/2024,3753.18,payment
C-0046,01/12/2024,03/12/2024,3753.18,payment
C-0047,31/03/2024,01/04/2024,537.63,payment
C-0047,01/05/2024,15/05/2024,537.63,payment
C-0047,31/05/2024,31/05/2024,537.63,payment
C-0047,01/07/2024,01/07/2024,537.63,payment
C-0047,31/07/2024,11/08/2024,537.63,payment
C-0047,31/08/2024,03/09/2024,537.63,payment
C-0047,01/10/2024,12/10/2024,537.63,payment
C-0047,31/10/2024,31/10/2024,537.63,payment
C-0047,01/12/2024,01/12/2024,537.63,payment
C-0048,31/05/2022,31/05/2022,700.19,payment
C-0048,01/07/2022,01/07/2022,700.19,payment
C-0048,31/07/2022,08/08/2022,700.19,payment
C-0048,31/08/2022,31/08/2022,700.19,payment
C-0048,01/10/2022,01/10/2022,700.19,payment
C-0048,31/10/2022,31/10/2022,700.19,payment
C-0048,01/12/2022,01/12/2022,700.19,payment
C-0048,31/12/2022,31/12/2022,700.19,payment
C-0048,31/01/2023,31/01/2023,700.19,payment
C-0048,03/03/2023,03/03/2023,700.19,payment
C-0048,31/03/2023,06/04/2023,700.19,payment
C-0048,01/05/2023,01/05/2023,700.19,payment
C-0048,31/05/2023,31/05/2023,700.19,payment
C-0048,01/07/2023,01/07/2023,700.19,payment
C-0048,31/07/2023,31/07/2023,700.19,payment
C-0048,31/08/2023,31/08/2023,700.19,payment
C-0048,01/10/2023,01/10/2023,700.19,payment
C-0048,31/10/2023,13/11/2023,700.19,payment
C-0048,01/12/2023,01/12/2023,700.19,payment
C-0048,31/12/2023,31/12/2023,700.19,payment
C-0048,31/01/2024,31/01/2024,700.19,payment
C-0048,02/03/2024,02/03/2024,700.19,payment
C-0048,31/03/2024,31/03/2024,700.19,payment
C-0048,01/05/2024,01/05/2024,700.19,payment
C-0048,31/05/2024,31/05/2024,700.19,payment
C-0048,01/07/2024,01/07/2024,700.19,payment
C-0048,31/07/2024,31/07/2024,700.19,payment
C-0048,31/08/2024,31/08/2024,700.19,payment
C-0048,01/10/2024,01/10/2024,700.19,payment
C-0048,31/10/2024,31/10/2024,700.19,payment
C-0048,01/12/2024,01/12/2024,700.19,payment
C-0049,01/10/2024,02/10/2024,1872.72,dunning
C-0049,01/10/2024,03/10/2024,1872.72,dunning
C-0049,01/10/2024,10/10/2024,1872.72,dunning
C-0049,01/10/2024,13/10/2024,1872.72,payment
C-0050,01/07/2021,01/07/2021,58637.88,payment
C-0050,01/07/2022,01/07/2022,58637.88,payment
C-0050,01/07/2023,01/07/2023,58637.88,payment
C-0050,01/07/2024,01/07/2024,58637.88,payment
C-0051,01/07/2022,01/07/2022,54.6,payment
C-0051,01/08/2022,01/08/2022,54.6,payment
C-0051,01/09/2022,01/09/2022,54.6,payment
C-0051,01/10/2022,08/10/2022,54.6,payment
C-0051,01/11/2022,01/11/2022,54.6,payment
C-0051,01/12/2022,01/12/2022,54.6,payment
C-0051,01/01/2023,01/01/2023,54.6,payment
C-0051,01/02/2023,01/02/2023,54.6,payment
C-0051,01/03/2023,01/03/2023,54.6,payment
C-0051,01/04/2023,10/04/2023,54.6,payment
C-0051,01/05/2023,01/05/2023,54.6,payment
C-0051,01/06/2023,01/06/2023,54.6,payment
C-0051,01/07/2023,01/07/2023,54.6,payment
C-0051,01/08/2023,01/08/2023,54.6,payment
C-0051,01/09/2023,01/09/2023,54.6,payment
C-0051,01/10/2023,01/10/2023,54.6,payment
C-0051,01/11/2023,01/11/2023,54.6,payment
C-0051,01/12/2023,01/12/2023,54.6,payment
C-0051,01/01/2024,01/01/2024,54.6,payment
C-0051,01/02/2024,01/02/2024,54.6,payment
C-0051,01/03/2024,07/03/2024,54.6,payment
C-0051,01/04/2024,01/04/2024,54.6,payment
C-0051,01/05/2024,15/05/2024,54.6,payment
C-0051,01/06/2024,01/06/2024,54.6,payment
C-0051,01/07/2024,01/07/2024,54.6,payment
C-0051,01/08/2024,01/08/2024,54.6,payment
C-0051,01/09/2024,07/09/2024,54.6,payment
C-0051,01/10/2024,01/10/2024,54.6,payment
C-0051,01/11/2024,01/11/2024,54.6,payment
C-0051,01/12/2024,01/12/2024,54.6,payment
C-0052,31/07/2022,14/08/2022,3377.88,payment
C-0052,31/07/2023,06/08/2023,3377.88,payment
C-0052,31/07/2023,09/08/2023,3377.88,dunning
C-0052,31/07/2024,07/08/2024,3377.88,payment
C-0053,01/12/2024,03/12/2024,163.75,dunning
C-0053,01/12/2024,04/12/2024,163.75,dunning
C-0053,01/12/2024,15/12/2024,163.75,payment
C-0054,01/10/2023,07/10/2023,1131.48,dunning
C-0054,01/10/2023,13/10/2023,1131.48,payment
C-0054,01/10/2024,08/10/2024,1131.48,payment
C-0055,31/03/2021,07/04/2021,2418.12,payment
C-0055,31/03/2022,14/04/2022,2418.12,payment
C-0055,31/03/2023,31/03/2023,2418.12,payment
C-0055,31/03/2024,11/04/2024,2418.12,payment
C-0056,31/07/2022,31/07/2022,80.18,payment
C-0056,31/08/2022,05/09/2022,80.18,payment
C-0056,01/10/2022,01/10/2022,80.18,payment
C-0056,31/10/2022,31/10/2022,80.18,payment
C-0056,01/12/2022,01/12/2022,80.18,payment
C-0056,31/12/2022,31/12/2022,80.18,payment
C-0056,31/01/2023,31/01/2023,80.18,payment
C-0056,03/03/2023,11/03/2023,80.18,payment
C-0056,31/03/2023,31/03/2023,80.18,payment
C-0056,01/05/2023,01/05/2023,80.18,payment
C-0056,31/05/2023,31/05/2023,80.18,payment
C-0056,01/07/2023,01/07/2023,80.18,payment
C-0056,31/07/2023,31/07/2023,80.18,payment
C-0056,31/08/2023,31/08/2023,80.18,payment
C-0056,01/10/2023,01/10/2023,80.18,payment
C-0056,31/10/2023,31/10/2023,80.18,payment
C-0056,01/12/2023,01/12/2023,80.18,payment
C-0056,31/12/2023,31/12/2023,80.18,payment
C-0056,31/01/2024,31/01/2024,80.18,payment
C-0056,02/03/2024,02/03/2024,80.18,payment
C-0056,31/03/2024,31/03/2024,80.18,payment
C-0056,01/05/2024,01/05/2024,80.18,payment
C-0056,31/05/2024,31/05/2024,80.18,payment
C-0056,01/07/2024,01/07/2024,80.18,payment
C-0056,31/07/2024,31/07/2024,80.18,payment
C-0056,31/08/2024,31/08/2024,80.18,payment
C-0056,01/10/2024,01/10/2024,80.18,payment
C-0056,31/10/2024,31/10/2024,80.18,payment
C-0056,01/12/2024,01/12/2024,80.18,payment
C-0057,01/05/2022,12/05/2022,47211.72,payment
C-0057,01/05/2023,16/05/2023,47211.72,payment
C-0057,01/05/2024,03/05/2024,47211.72,payment
C-0058,31/10/2023,31/10/2023,197.15,payment
C-0058,01/12/2023,01/12/2023,197.15,payment
C-0058,31/12/2023,31/12/2023,197.15,payment
C-0058,31/01/2024,31/01/2024,197.15,payment
C-0058,02/03/2024,02/03/2024,197.15,payment
C-0058,31/03/2024,02/04/2024,197.15,payment
C-0058,01/05/2024,01/05/2024,197.15,payment
C-0058,31/05/2024,31/05/2024,197.15,payment
C-0058,01/07/2024,16/07/2024,197.15,payment
C-0058,31/07/2024,31/07/2024,197.15,payment
C-0058,31/08/2024,31/08/2024,197.15,payment
C-0058,01/10/2024,01/10/2024,197.15,payment
C-0058,31/10/2024,31/10/2024,197.15,payment
C-0058,01/12/2024,01/12/2024,197.15,payment
C-0059,31/08/2024,09/09/2024,611.85,payment
C-0059,01/10/2024,04/10/2024,611.85,payment
C-0059,31/10/2024,31/10/2024,611.85,payment
C-0059,01/12/2024,06/12/2024,611.85,payment
C-0060,31/01/2021,09/02/2021,623.4,payment
C-0060,31/01/2022,06/02/2022,623.4,payment
C-0060,31/01/2023,10/02/2023,623.4,payment
C-0060,31/01/2024,11/02/2024,623.4,payment
C-0061,03/03/2021,03/03/2021,84.77,payment
C-0061,03/04/2021,03/04/2021,84.77,payment
C-0061,03/05/2021,03/05/2021,84.77,payment
C-0061,03/06/2021,03/06/2021,84.77,payment
C-0061,03/07/2021,03/07/2021,84.77,payment
C-0061,03/08/2021,03/08/2021,84.77,payment
C-0061,03/09/2021,03/09/2021,84.77,payment
C-0061,03/10/2021,03/10/2021,84.77,payment
C-0061,03/11/2021,03/11/2021,84.77,payment
C-0061,03/12/2021,03/12/2021,84.77,payment
C-0061,03/01/2022,03/01/2022,84.77,payment
C-0061,03/02/2022,03/02/2022,84.77,payment
C-0061,03/03/2022,03/03/2022,84.77,payment
