ticket_id,customer_id,created_date,category,priority,status
TK-00466,C-0054,19/10/2024,Feature Request,High,Resolved
TK-00467,C-0054,22/10/2024,Technical,Critical,Resolved
TK-00468,C-0054,22/10/2024,Technical,Low,Closed
TK-00469,C-0054,29/10/2024,Billing,Low,Closed
TK-00470,C-0054,03/11/2024,Billing,Low,Closed
TK-00471,C-0054,11/11/2024,Technical,High,In Progress
TK-00472,C-0054,08/12/2024,Technical,Critical,Resolved
TK-00473,C-0054,11/12/2024,Billing,Low,Closed
TK-00474,C-0054,21/12/2024,Technical,High,In Progress
TK-00475,C-0054,10/14/2024,Account,Medium,Resolved
TK-00476,C-0055,28/02/2024,Technical,Medium,Closed
TK-00477,C-0055,17/10/2024,Technical,Medium,Closed
TK-00478,C-0055,22/10/2024,Billing,Medium,Resolved
TK-00479,C-0055,31/10/2024,Billing,High,Resolved
TK-00480,C-0055,12/11/2024,Feature Request,Medium,Closed
TK-00481,C-0055,18/11/2024,Feature Request,Medium,Closed
TK-00482,C-0055,01/12/2024,Billing,High,Open
TK-00483,C-0055,07/12/2024,Account,Medium,Open
TK-00484,C-0055,14/12/2024,Account,Critical,Closed
TK-00485,C-0055,14/12/2024,Billing,Medium,Closed
TK-00486,C-0057,01/01/2024,Billing,Medium,Closed
TK-00487,C-0057,03/10/2024,Billing,Medium,Resolved
TK-00488,C-0057,15/10/2024,Technical,High,Resolved
TK-00489,C-0057,05/11/2024,Billing,Medium,Closed
TK-00490,C-0057,14/11/2024,Technical,Medium,Resolved
TK-00491,C-0057,19/11/2024,Billing,Medium,Closed
TK-00492,C-0057,24/11/2024,Technical,Critical,Closed
TK-00493,C-0057,15/12/2024,Billing,Medium,In Progress
TK-00494,C-0057,16/12/2024,Technical,High,In Progress
TK-00495,C-0057,17/12/2024,Billing,Medium,Closed
TK-00496,C-0057,19/12/2024,Feature Request,Critical,Open
TK-00497,C-0057,30/12/2024,Account,Medium,Resolved
TK-00498,C-0058,24/02/2024,Technical,High,Closed
TK-00499,C-0058,15/10/2024,Billing,Low,Closed
TK-00500,C-0058,23/10/2024,Onboarding,Critical,Closed
TK-00501,C-0058,07-Nov-24,Technical,Low,Resolved
TK-00502,C-0058,13/11/2024,Technical,Medium,Resolved
TK-00503,C-0058,14/11/2024,Billing,Low,Closed
TK-00504,C-0058,18/11/2024,Technical,Critical,Closed
TK-00505,C-0058,19/11/2024,Onboarding,High,In Progress
TK-00506,C-0058,20/11/2024,Feature Request,Medium,Resolved
TK-00507,C-0058,21/11/2024,Feature Request,Medium,In Progress
TK-00508,C-0058,17-Dec-24,Onboarding,Low,Resolved
TK-00509,C-0058,19/12/2024,Technical,Low,Resolved
TK-00510,C-0058,22/12/2024,Feature Request,Low,Resolved
TK-00511,C-0058,27/12/2024,Billing,Low,Closed
TK-00512,C-0059,09/02/2024,Billing,Medium,Resolved
TK-00513,C-0059,29/08/2024,Billing,Low,Resolved
TK-00514,C-0060,18/01/2024,Technical,Low,Closed
TK-00515,C-0060,11/10/2024,Feature Request,Medium,Resolved
TK-00516,C-0061,30/05/2024,Feature Request,Medium,In Progress
TK-00517,C-0061,12/06/2024,Account,Medium,Closed
TK-00518,C-0061,09/10/2024,Billing,Low,Resolved
TK-00519,C-0061,15/11/2024,Billing,Critical,In Progress
TK-00520,C-0061,21/11/2024,Technical,High,Closed
TK-00521,C-0061,22/11/2024,Technical,High,Closed
TK-00522,C-0061,25/11/2024,Billing,Low,Resolved
TK-00523,C-0061,27/11/2024,Technical,Medium,Closed
TK-00524,C-0061,28/11/2024,Technical,Medium,In Progress
TK-00525,C-0061,02/12/2024,Technical,Medium,Closed
TK-00526,C-0061,13/12/2024,Technical,Low,Closed
TK-00527,C-0061,13/12/2024,Billing,High,Closed
TK-00528,C-0061,15/12/2024,Technical,Medium,In Progress
TK-00529,C-0062,13/08/2024,Feature Request,Medium,In Progress
TK-00530,C-0062,05/10/2024,Onboarding,Low,Closed
TK-00531,C-0062,07/10/2024,Billing,High,Resolved
TK-00532,C-0062,25/10/2024,Technical,Medium,Resolved
TK-00533,C-0062,12/11/2024,Billing,Medium,Resolved
TK-00534,C-0062,26/11/2024,Technical,High,Resolved
TK-00535,C-0062,29-Nov-24,Account,High,In Progress
TK-00536,C-0062,03/12/2024,Account,High,Open
TK-00537,C-0062,11/12/2024,Account,Medium,Resolved
TK-00538,C-0062,21-Dec-24,Technical,Medium,In Progress
TK-00539,C-0062,22/12/2024,Billing,Critical,Closed
TK-00540,C-0062,25/12/2024,Technical,Low,Open
TK-00541,C-0062,28/12/2024,Onboarding,Medium,Resolved
TK-00542,C-0063,14/10/2024,Onboarding,Low,Resolved
TK-00543,C-0063,25/11/2024,Account,Low,Closed
TK-00544,C-0063,14/12/2024,Billing,Critical,In Progress
TK-00545,C-0063,28/12/2024,Billing,Medium,Closed
TK-00546,C-0063,30-Dec-24,Feature Request,Medium,Closed
TK-00547,C-0064,10/07/2024,Billing,High,Resolved
TK-00548,C-0064,07/09/2024,Billing,Low,Closed
TK-00549,C-0065,14/10/2024,Technical,Low,Resolved
TK-00550,C-0065,01/11/2024,Onboarding,Low,In Progress
TK-00551,C-0065,09/11/2024,Account,Medium,Closed
TK-00552,C-0065,18/11/2024,Billing,Low,Open
TK-00553,C-0065,22/11/2024,Account,Low,In Progress
TK-00554,C-0065,25/11/2024,Billing,High,In Progress
TK-00555,C-0065,11/14/2024,Onboarding,Medium,Resolved
TK-00556,C-0066,25/03/2024,Technical,High,Resolved
TK-00557,C-0066,28/03/2024,Billing,Medium,Resolved
TK-00558,C-0066,03/10/2024,Technical,Medium,Closed
TK-00559,C-0066,10/10/2024,Technical,Medium,Open
TK-00560,C-0066,10/10/2024,Billing,Low,Resolved
TK-00561,C-0066,12/10/2024,Technical,Medium,Closed
TK-00562,C-0066,19/10/2024,Account,High,Closed
TK-00563,C-0066,26/10/2024,Billing,High,Resolved
TK-00564,C-0066,05/11/2024,Onboarding,Low,Resolved
TK-00565,C-0066,13/11/2024,Technical,Low,Closed
TK-00566,C-0066,30/11/2024,Account,Critical,In Progress
TK-00567,C-0066,05/12/2024,Feature Request,Low,Resolved
TK-00568,C-0067,15/10/2024,Billing,Low,Resolved
TK-00569,C-0067,30/10/2024,Account,High,Closed
TK-00570,C-0067,25/11/2024,Onboarding,Low,Closed
TK-00571,C-0067,26/11/2024,Onboarding,Low,Resolved
TK-00572,C-0067,30/12/2024,Technical,Medium,Closed
TK-00573,C-0067,11/23/2024,Onboarding,Medium,Resolved
TK-00574,C-0068,22/03/2024,Feature Request,Medium,In Progress
TK-00575,C-0068,24/04/2024,Technical,Low,Closed
TK-00576,C-0068,06/11/2024,Technical,Low,Closed
TK-00577,C-0068,15/11/2024,Billing,Critical,Resolved
TK-00578,C-0068,02/12/2024,Billing,Low,Closed
TK-00579,C-0068,09/12/2024,Technical,High,Resolved
TK-00580,C-0068,16/12/2024,Billing,Low,Closed
TK-00581,C-0069,26/01/2024,Billing,Medium,Resolved
TK-00582,C-0069,11/10/2024,Technical,Medium,Resolved
TK-00583,C-0069,23/10/2024,Onboarding,Low,Resolved
TK-00584,C-0069,14/11/2024,Feature Request,Medium,Resolved
TK-00585,C-0069,01/12/2024,Account,High,Resolved
TK-00586,C-0069,10/12/2024,Onboarding,Medium,Closed
TK-00587,C-0069,19/12/2024,Technical,High,Closed
TK-00588,C-0069,21/12/2024,Billing,Medium,Open
TK-00589,C-0070,19/06/2024,Billing,Medium,Closed
TK-00590,C-0070,14/10/2024,Billing,Critical,Closed
TK-00591,C-0070,09/11/2024,Onboarding,Medium,Resolved
TK-00592,C-0070,18/11/2024,Technical,Medium,Open
TK-00593,C-0070,29/12/2024,Billing,Medium,In Progress
TK-00594,C-0071,29/03/2024,Billing,Medium,Resolved
TK-00595,C-0071,04/10/2024,Feature Request,Medium,Resolved
TK-00596,C-0071,08/10/2024,Feature Request,Medium,Closed
TK-00597,C-0071,14/10/2024,Technical,Low,Open
TK-00598,C-0071,15/10/2024,Technical,Low,Closed
TK-00599,C-0071,18/10/2024,Technical,Low,In Progress
TK-00600,C-0071,29/10/2024,Billing,High,Resolved
TK-00601,C-0071,09/11/2024,Account,Medium,Resolved
TK-00602,C-0071,11/11/2024,Technical,Medium,Resolved
TK-00603,C-0071,28/11/2024,Billing,Low,Closed
TK-00604,C-0071,03/12/2024,Billing,Low,In Progress
TK-00605,C-0071,09/12/2024,Billing,Medium,Resolved
TK-00606,C-0071,11/12/2024,Billing,Medium,Open
TK-00607,C-0071,18/12/2024,Account,Medium,Resolved
TK-00608,C-0071,19/12/2024,Feature Request,High,Resolved
TK-00609,C-0072,16/02/2024,Account,High,Closed
TK-00610,C-0072,14/04/2024,Feature Request,Medium,Closed
TK-00611,C-0072,21/10/2024,Account,Medium,Resolved
TK-00612,C-0072,30-Oct-24,Billing,Low,Closed
TK-00613,C-0072,06-Nov-24,Billing,Low,Closed
TK-00614,C-0072,10/11/2024,Billing,Medium,Resolved
TK-00615,C-0072,12/11/2024,Account,Low,Closed
TK-00616,C-0072,14/11/2024,Feature Request,Low,Resolved
TK-00617,C-0072,22/11/2024,Billing,Low,Closed
TK-00618,C-0072,25/11/2024,Billing,Medium,Resolved
TK-00619,C-0072,26/11/2024,Technical,Low,Resolved
TK-00620,C-0072,28/11/2024,Account,Medium,In Progress
TK-00621,C-0072,28/11/2024,Billing,Medium,In Progress
TK-00622,C-0072,13/12/2024,Billing,Medium,Closed
TK-00623,C-0072,14/12/2024,Technical,Low,Resolved
TK-00624,C-0072,21/12/2024,Onboarding,Medium,Resolved
TK-00625,C-0072,21/12/2024,Account,Medium,Closed
TK-00626,C-0073,01/04/2024,Technical,Critical,Resolved
TK-00627,C-0073,18/08/2024,Feature Request,High,Closed
TK-00628,C-0073,23/10/2024,Technical,High,Closed
TK-00629,C-0073,26/10/2024,Onboarding,High,Resolved
TK-00630,C-0073,08/11/2024,Feature Request,Low,In Progress
TK-00631,C-0073,11/11/2024,Technical,High,In Progress
TK-00632,C-0073,16/11/2024,Account,High,Resolved
TK-00633,C-0073,20/11/2024,Billing,Medium,In Progress
TK-00634,C-0073,21/11/2024,Feature Request,Medium,Resolved
TK-00635,C-0073,21/11/2024,Billing,Critical,Resolved
TK-00636,C-0073,22/11/2024,Billing,High,Resolved
TK-00637,C-0073,29/11/2024,Feature Request,Low,Closed
TK-00638,C-0073,05/12/2024,Feature Request,High,Closed
TK-00639,C-0073,06/12/2024,Billing,Low,Resolved
TK-00640,C-0073,06/12/2024,Onboarding,Medium,In Progress
TK-00641,C-0073,24/12/2024,Onboarding,Medium,Resolved
TK-00642,C-0074,09/05/2024,Account,High,Open
TK-00643,C-0074,23/09/2024,Technical,Critical,Open
TK-00644,C-0074,10/10/2024,Feature Request,High,Closed
TK-00645,C-0074,20/10/2024,Onboarding,Medium,Resolved
TK-00646,C-0074,22/10/2024,Account,Medium,Resolved
TK-00647,C-0074,31/10/2024,Billing,Medium,In Progress
TK-00648,C-0074,31/10/2024,Account,Low,In Progress
TK-00649,C-0074,01/11/2024,Billing,Low,Closed
TK-00650,C-0074,13/11/2024,Billing,Medium,In Progress
TK-00651,C-0074,20/11/2024,Billing,Critical,Resolved
TK-00652,C-0074,07/12/2024,Technical,Critical,Open
TK-00653,C-0074,14/12/2024,Account,High,Resolved
TK-00654,C-0074,16/12/2024,Billing,High,Closed
TK-00655,C-0074,20/12/2024,Feature Request,Critical,Resolved
TK-00656,C-0074,21/12/2024,Technical,Medium,Closed
TK-00657,C-0074,27/12/2024,Onboarding,Low,Resolved
TK-00658,C-0075,26/04/2024,Technical,Critical,Closed
TK-00659,C-0075,04/11/2024,Technical,Low,In Progress
TK-00660,C-0075,12/11/2024,Technical,Medium,Closed
TK-00661,C-0075,15/11/2024,Technical,Low,Resolved
TK-00662,C-0075,29/11/2024,Billing,Medium,Resolved
TK-00663,C-0075,07/12/2024,Technical,Low,Resolved
TK-00664,C-0075,13/12/2024,Onboarding,Critical,Closed
TK-00665,C-0075,14/12/2024,Billing,Critical,Closed
TK-00666,C-0075,15/12/2024,Technical,High,Resolved
TK-00667,C-0075,18/12/2024,Onboarding,Low,Resolved
TK-00668,C-0075,28/12/2024,Account,Low,In Progress
TK-00669,C-0076,24/02/2024,Account,Critical,Resolved
TK-00670,C-0076,11/11/2024,Technical,Medium,Resolved
TK-00671,C-0076,02/12/2024,Technical,High,Resolved
TK-00672,C-0076,10/31/2024,Technical,Medium,Resolved
TK-00673,C-0077,09/10/2024,Onboarding,High,Closed
TK-00674,C-0077,12/10/2024,Technical,Medium,Closed
TK-00675,C-0077,17/10/2024,Billing,Low,Resolved
TK-00676,C-0077,25/10/2024,Billing,Medium,Closed
TK-00677,C-0077,28/10/2024,Technical,Low,Closed
TK-00678,C-0077,29/10/2024,Billing,Medium,In Progress
TK-00679,C-0077,30/10/2024,Billing,Low,Resolved
TK-00680,C-0077,13/11/2024,Account,Critical,Closed
TK-00681,C-0077,13/12/2024,Onboarding,High,Closed
TK-00682,C-0077,17/12/2024,Account,Medium,Resolved
TK-00683,C-0077,22/12/2024,Technical,Low,In Progress
TK-00684,C-0077,11/24/2024,Billing,Medium,Resolved
TK-00685,C-0077,12/20/2024,Billing,Medium,Closed
TK-00686,C-0078,19/10/2024,Account,Medium,In Progress
TK-00687,C-0078,24/10/2024,Billing,High,Closed
TK-00688,C-0078,12/11/2024,Technical,Medium,Resolved
TK-00689,C-0078,28/11/2024,Billing,Medium,Closed
TK-00690,C-0078,12/12/2024,Technical,Low,In Progress
TK-00691,C-0078,27/12/2024,Account,Critical,In Progress
TK-00692,C-0079,19/10/2024,Technical,High,In Progress
TK-00693,C-0079,20/10/2024,Feature Request,Medium,Resolved
TK-00694,C-0079,11/11/2024,Technical,Low,Closed
TK-00695,C-0079,13/11/2024,Feature Request,Low,Resolved
TK-00696,C-0079,19/11/2024,Billing,Medium,In Progress
TK-00697,C-0079,09/12/2024,Technical,Medium,Open
TK-00698,C-0079,15/12/2024,Technical,Low,Resolved
TK-00699,C-0079,17/12/2024,Feature Request,Critical,In Progress
TK-00700,C-0079,18/12/2024,Feature Request,Critical,Resolved
TK-00701,C-0080,04/10/2024,Technical,High,Resolved
TK-00702,C-0080,18-Oct-24,Account,Medium,Closed
TK-00703,C-0080,10/11/2024,Technical,Critical,Closed
TK-00704,C-0080,11/11/2024,Billing,High,Open
TK-00705,C-0080,24/11/2024,Feature Request,High,Closed
TK-00706,C-0080,25/11/2024,Technical,Medium,Resolved
TK-00707,C-0080,27/11/2024,Account,Medium,Open
TK-00708,C-0080,25/12/2024,Technical,Medium,Closed
TK-00709,C-0080,10/21/2024,Technical,Low,Resolved
TK-00710,C-0080,10/23/2024,Account,Critical,In Progress
TK-00711,C-0081,29/04/2024,Technical,Critical,Resolved
TK-00712,C-0081,15/07/2024,Technical,Low,Resolved
TK-00713,C-0081,25/10/2024,Technical,High,Open
TK-00714,C-0081,27/10/2024,Account,High,Closed
TK-00715,C-0081,29/10/2024,Billing,Medium,Resolved
TK-00716,C-0081,07/11/2024,Billing,Low,Resolved
TK-00717,C-0081,14/12/2024,Billing,High,Resolved
TK-00718,C-0081,21/12/2024,Account,Medium,Closed
TK-00719,C-0082,11/05/2024,Feature Request,High,Resolved
TK-00720,C-0082,16/10/2024,Onboarding,High,Resolved
TK-00721,C-0082,20/10/2024,Technical,Low,In Progress
TK-00722,C-0082,27/10/2024,Billing,Low,In Progress
TK-00723,C-0082,28/10/2024,Billing,High,Open
TK-00724,C-0082,29/10/2024,Billing,Medium,Resolved
TK-00725,C-0082,06/11/2024,Account,High,Closed
TK-00726,C-0082,18/11/2024,Billing,High,Resolved
TK-00727,C-0082,19/11/2024,Billing,Medium,Resolved
TK-00728,C-0082,20/11/2024,Account,Low,Resolved
TK-00729,C-0082,21/12/2024,Technical,Critical,Resolved
TK-00730,C-0082,29/12/2024,Billing,Medium,Resolved
TK-00731,C-0082,10/18/2024,Technical,Low,Resolved
TK-00732,C-0083,11/01/2024,Account,Medium,Resolved
TK-00733,C-0083,15/03/2024,Billing,Medium,In Progress
TK-00734,C-0083,01/11/2024,Technical,Medium,Resolved
TK-00735,C-0083,10/11/2024,Billing,Medium,Closed
TK-00736,C-0083,13/11/2024,Billing,Medium,Resolved
TK-00737,C-0083,15/11/2024,Technical,Critical,Resolved
TK-00738,C-0083,24/11/2024,Technical,Low,Closed
TK-00739,C-0083,04/12/2024,Onboarding,High,Resolved
TK-00740,C-0083,17/12/2024,Account,Low,Resolved
TK-00741,C-0083,11/22/2024,Billing,High,Closed
TK-00742,C-0084,28/01/2024,Technical,Low,Resolved
TK-00743,C-0084,06/10/2024,Technical,Medium,Open
TK-00744,C-0084,14/10/2024,Onboarding,Medium,Resolved
TK-00745,C-0084,27/10/2024,Technical,Low,Resolved
TK-00746,C-0084,01/11/2024,Technical,Low,Closed
TK-00747,C-0084,03/11/2024,Feature Request,Low,Resolved
TK-00748,C-0084,07/11/2024,Billing,Low,Closed
TK-00749,C-0084,11/12/2024,Onboarding,High,Resolved
TK-00750,C-0084,18/12/2024,Onboarding,High,Resolved
TK-00751,C-0085,20/05/2024,Billing,Low,Closed
TK-00752,C-0085,14/10/2024,Technical,Low,In Progress
TK-00753,C-0085,15/10/2024,Technical,Medium,Resolved
TK-00754,C-0085,05/11/2024,Technical,Medium,Resolved
TK-00755,C-0085,08/12/2024,Account,Medium,Resolved
TK-00756,C-0086,26/04/2024,Billing,Medium,Closed
TK-00757,C-0086,09/09/2024,Technical,Medium,Resolved
TK-00758,C-0086,11/10/2024,Onboarding,Low,In Progress
TK-00759,C-0086,12/10/2024,Account,Medium,Open
TK-00760,C-0086,20/10/2024,Onboarding,Medium,Closed
TK-00761,C-0086,01/11/2024,Onboarding,Critical,Resolved
TK-00762,C-0086,06/11/2024,Technical,Low,Closed
TK-00763,C-0086,09/11/2024,Technical,Low,Open
TK-00764,C-0086,25/11/2024,Feature Request,Critical,Closed
TK-00765,C-0086,03/12/2024,Feature Request,Low,Closed
TK-00766,C-0086,09/12/2024,Account,Medium,Resolved
TK-00767,C-0086,22/12/2024,Onboarding,Medium,Resolved
TK-00768,C-0086,29/12/2024,Billing,High,Closed
TK-00769,C-0086,30/12/2024,Technical,Medium,Resolved
TK-00770,C-0087,09/02/2024,Technical,Medium,Closed
TK-00771,C-0087,07/05/2024,Technical,High,Resolved
TK-00772,C-0087,27/10/2024,Account,High,Closed
TK-00773,C-0087,29/11/2024,Billing,Low,Closed
TK-00774,C-0087,06/12/2024,Billing,Critical,Closed
TK-00775,C-0087,26/12/2024,Billing,Low,Resolved
TK-00776,C-0087,11/20/2024,Technical,Medium,Closed
TK-00777,C-0088,22/08/2024,Onboarding,Medium,Resolved
TK-00778,C-0088,09/10/2024,Onboarding,Medium,Open
TK-00779,C-0088,12-Oct-24,Technical,High,Resolved
TK-00780,C-0088,20/11/2024,Technical,High,Closed
TK-00781,C-0088,25/11/2024,Technical,Medium,Resolved
TK-00782,C-0088,08/12/2024,Technical,Critical,In Progress
TK-00783,C-0088,09/12/2024,Technical,Critical,Resolved
TK-00784,C-0089,07/09/2024,Billing,Medium,Resolved
TK-00785,C-0089,07/10/2024,Technical,Low,Resolved
TK-00786,C-0089,10/10/2024,Technical,High,Closed
TK-00787,C-0089,12/10/2024,Billing,Low,Resolved
TK-00788,C-0089,14/10/2024,Technical,Critical,Open
TK-00789,C-0089,15-Oct-24,Technical,High,Closed
TK-00790,C-0089,22/10/2024,Billing,Medium,Open
TK-00791,C-0089,27/10/2024,Billing,High,In Progress
TK-00792,C-0089,06/11/2024,Technical,Low,Resolved
TK-00793,C-0089,17/11/2024,Technical,Medium,Closed
TK-00794,C-0089,10/12/2024,Onboarding,Low,Resolved
TK-00795,C-0089,17/12/2024,Billing,Medium,Closed
TK-00796,C-0089,18/12/2024,Technical,High,Resolved
TK-00797,C-0090,20/10/2024,Billing,Medium,Resolved
TK-00798,C-0090,20/10/2024,Account,Medium,Closed
TK-00799,C-0090,21/10/2024,Feature Request,Medium,Closed
TK-00800,C-0090,27/10/2024,Technical,Medium,Resolved
TK-00801,C-0090,11/11/2024,Onboarding,High,Closed
TK-00802,C-0090,17/11/2024,Technical,Low,Closed
TK-00803,C-0090,05/12/2024,Technical,Medium,In Progress
TK-00804,C-0090,17/12/2024,Account,Medium,Open
TK-00805,C-0090,18/12/2024,Billing,Low,Resolved
TK-00806,C-0090,26/12/2024,Onboarding,Low,In Progress
TK-00807,C-0090,28/12/2024,Billing,High,Resolved
TK-00808,C-0091,09/10/2024,Billing,High,Resolved
TK-00809,C-0091,13/10/2024,Billing,Low,Closed
TK-00810,C-0091,15/10/2024,Feature Request,Medium,In Progress
TK-00811,C-0091,16/10/2024,Billing,High,Resolved
TK-00812,C-0091,12/11/2024,Onboarding,Medium,Open
TK-00813,C-0091,19/11/2024,Technical,Medium,In Progress
TK-00814,C-0091,21-Nov-24,Billing,Medium,In Progress
TK-00815,C-0091,26/11/2024,Feature Request,Medium,Closed
TK-00816,C-0091,27/11/2024,Account,Medium,Open
TK-00817,C-0091,30/11/2024,Onboarding,High,Open
TK-00818,C-0091,03-Dec-24,Technical,Medium,In Progress
TK-00819,C-0091,20/12/2024,Feature Request,Medium,Open
TK-00820,C-0091,04/14/2024,Billing,Medium,Open
TK-00821,C-0092,14/02/2024,Feature Request,Medium,Closed
TK-00822,C-0092,12/09/2024,Onboarding,High,In Progress
TK-00823,C-0092,13/10/2024,Onboarding,High,In Progress
TK-00824,C-0092,26/10/2024,Feature Request,Low,Resolved
TK-00825,C-0092,24/11/2024,Technical,Medium,In Progress
TK-00826,C-0092,03/12/2024,Onboarding,Low,Closed
TK-00827,C-0092,28/12/2024,Onboarding,Medium,Resolved
TK-00828,C-0094,23/01/2024,Billing,Low,Closed
TK-00829,C-0094,25/10/2024,Feature Request,Medium,Resolved
TK-00830,C-0094,29/10/2024,Account,Low,Resolved
TK-00831,C-0094,01/11/2024,Technical,Medium,Resolved
TK-00832,C-0094,05/11/2024,Technical,Medium,Resolved
TK-00833,C-0094,08/11/2024,Technical,High,Resolved
TK-00834,C-0094,16/11/2024,Feature Request,Low,Resolved
TK-00835,C-0094,24/11/2024,Feature Request,High,Resolved
TK-00836,C-0094,04/12/2024,Billing,Medium,Closed
TK-00837,C-0094,12/12/2024,Technical,Medium,Resolved
TK-00838,C-0094,15/12/2024,Technical,Medium,Closed
TK-00839,C-0094,21/12/2024,Billing,Medium,Resolved
TK-00840,C-0094,30/12/2024,Account,High,Open
TK-00841,C-0095,03/01/2024,Account,High,In Progress
TK-00842,C-0095,17/04/2024,Feature Request,Critical,Resolved
TK-00843,C-0095,02/11/2024,Technical,Medium,Resolved
TK-00844,C-0095,08-Nov-24,Billing,High,Closed
TK-00845,C-0095,28/11/2024,Technical,Medium,Resolved
TK-00846,C-0095,09/12/2024,Billing,Medium,Resolved
TK-00847,C-0095,11-Dec-24,Feature Request,Low,In Progress
TK-00848,C-0095,13/12/2024,Technical,High,In Progress
TK-00849,C-0095,30/12/2024,Technical,Medium,In Progress
TK-00850,C-0096,03/01/2024,Billing,Medium,Closed
TK-00851,C-0096,14-Oct-24,Technical,Low,Open
TK-00852,C-0096,24-Oct-24,Technical,Critical,Resolved
TK-00853,C-0096,06/11/2024,Technical,Low,In Progress
TK-00854,C-0096,16/11/2024,Technical,Medium,Resolved
TK-00855,C-0096,30/11/2024,Technical,Critical,Resolved
TK-00856,C-0096,16/12/2024,Technical,Low,In Progress
TK-00857,C-0096,24/12/2024,Billing,Low,Resolved
TK-00858,C-0097,11/08/2024,Onboarding,Low,Resolved
TK-00859,C-0097,06/10/2024,Account,Medium,Closed
TK-00860,C-0097,13/10/2024,Feature Request,Medium,Open
TK-00861,C-0097,28/10/2024,Technical,Medium,Closed
TK-00862,C-0097,03/11/2024,Technical,Low,Resolved
TK-00863,C-0097,05/11/2024,Account,Medium,In Progress
TK-00864,C-0097,05/11/2024,Technical,Medium,Closed
TK-00865,C-0097,11/11/2024,Feature Request,Medium,In Progress
TK-00866,C-0097,30/11/2024,Billing,High,Resolved
TK-00867,C-0097,10/12/2024,Onboarding,High,Resolved
TK-00868,C-0097,20/12/2024,Technical,Medium,Closed
TK-00869,C-0098,25/10/2024,Account,High,Closed
TK-00870,C-0099,30/05/2024,Technical,Medium,Resolved
TK-00871,C-0099,03/10/2024,Technical,Low,Closed
TK-00872,C-0099,26/10/2024,Technical,Medium,Open
TK-00873,C-0099,01/11/2024,Technical,High,Closed
TK-00874,C-0099,09/11/2024,Account,Critical,Closed
TK-00875,C-0099,14/11/2024,Billing,Critical,Open
TK-00876,C-0099,19/11/2024,Technical,Medium,Closed
TK-00877,C-0099,19/11/2024,Billing,Medium,Resolved
