survey_id,customer_id,nps_score,survey_date
SV-00653,C-1904,10,16/05/2024
SV-00652,C-1904,9,17/11/2024
SV-03166,C-1905,8,06/10/2024
SV-02612,C-1906,0,22/12/2024
SV-00545,C-1907,4,05/08/2024
SV-00546,C-1907,2,22/02/2024
SV-02956,C-1908,2,05/11/2024
SV-02957,C-1908,5,16/02/2024
SV-00086,C-1909,10,02/03/2024
SV-00085,C-1909,10,24/11/2024
SV-02936,C-1910,0,05/09/2024
SV-02022,C-1911,8,02/07/2024
SV-03882,C-1912,1,08/12/2024
SV-03883,C-1912,4,25/06/2024
SV-02490,C-1913,4,29/09/2024
SV-01055,C-1914,2,12/01/2024
SV-01054,C-1914,1,01/10/2024
SV-04178,C-1915,9,26/03/2024
SV-04177,C-1915,8,02/10/2024
SV-02663,C-1916,3,03/07/2024
SV-00509,C-1917,0,28/11/2024
SV-04119,C-1918,9,14/11/2024
SV-03907,C-1919,1,14/08/2024
SV-00338,C-1920,0,24/08/2024
SV-00339,C-1920,0,01/03/2024
SV-00381,C-1921,7,31/10/2024
SV-01862,C-1922,7,24/08/2024
SV-02173,C-1923,10,25/10/2024
SV-02174,C-1923,10,04/02/2024
SV-00508,C-1925,8,04/12/2024
SV-02164,C-1926,4,20/10/2024
SV-02329,C-1927,7,28/09/2024
SV-02652,C-1928,8,04/04/2024
SV-02651,C-1928,5,05/08/2024
SV-00332,C-1929,0,14/07/2024
SV-01050,C-1930,7,09/12/2024
SV-01051,C-1930,6,21/06/2024
SV-00628,C-1931,0,20/10/2024
SV-01623,C-1932,3,02/01/2024
SV-01622,C-1932,5,06/10/2024
SV-02044,C-1933,1,05/01/2024
SV-02043,C-1933,0,18/07/2024
SV-01997,C-1934,7,24/04/2024
SV-01996,C-1934,8,19/11/2024
SV-00659,C-1935,8,07/10/2024
SV-00660,C-1935,7,21/03/2024
SV-01788,C-1936,0,07/01/2024
SV-01787,C-1936,2,15/07/2024
SV-00124,C-1937,2,04/11/2024
SV-01892,C-1939,0,03/10/2024
SV-03048,C-1940,0,13/04/2024
SV-03047,C-1940,3,22/07/2024
SV-03694,C-1941,10,09/10/2024
SV-02272,C-1942,3,17/08/2024
SV-02273,C-1942,5,14/03/2024
SV-04154,C-1943,3,12/02/2024
SV-04153,C-1943,4,07/12/2024
SV-04040,C-1944,4,20/08/2024
SV-00828,C-1945,1,24/11/2024
SV-00829,C-1945,4,08/04/2024
SV-00448,C-1946,3,11/05/2024
SV-00447,C-1946,6,19/07/2024
SV-04244,C-1947,3,30/07/2024
SV-04245,C-1947,5,10/01/2024
SV-02364,C-1948,0,28/09/2024
SV-00409,C-1949,2,25/07/2024
SV-00410,C-1949,3,13/05/2024
SV-02803,C-1950,3,29/10/2024
SV-04388,C-1951,0,30/11/2024
SV-01181,C-1952,2,10/06/2024
SV-01180,C-1952,3,18/09/2024
SV-01029,C-1953,6,14/10/2024
SV-03212,C-1954,1,27/08/2024
SV-04049,C-1955,9,27/11/2024
SV-04050,C-1955,6,29/01/2024
SV-00873,C-1956,6,23/11/2024
SV-02342,C-1957,0,29/12/2024
SV-02343,C-1957,3,19/05/2024
SV-02629,C-1958,8,24/07/2024
SV-02630,C-1958,9,15/03/2024
SV-01493,C-1959,1,08/07/2024
SV-01494,C-1959,2,12/03/2024
SV-01071,C-1960,5,27/08/2024
SV-02795,C-1961,6,02/05/2024
SV-02794,C-1961,9,18/10/2024
SV-01645,C-1962,1,11/07/2024
SV-03621,C-1963,4,18/05/2024
SV-03620,C-1963,6,25/12/2024
SV-01132,C-1964,2,16/05/2024
SV-01131,C-1964,3,02/10/2024
SV-03384,C-1965,3,06/09/2024
SV-00847,C-1966,7,15/12/2024
SV-02909,C-1967,2,04/07/2024
SV-01005,C-1968,0,23/04/2024
SV-01004,C-1968,2,06/08/2024
SV-00824,C-1969,6,30/12/2024
SV-00081,C-1970,10,31/01/2024
SV-00080,C-1970,9,03/07/2024
SV-02386,C-1971,1,05/09/2024
SV-01119,C-1972,8,24/07/2024
SV-03498,C-1973,9,26/12/2024
SV-01900,C-1975,1,08/07/2024
SV-01810,C-1976,4,25/03/2024
SV-01809,C-1976,6,23/07/2024
SV-01608,C-1977,4,07/11/2024
SV-04123,C-1978,2,09/05/2024
SV-04122,C-1978,0,15/11/2024
SV-02835,C-1979,4,15/01/2024
SV-02834,C-1979,6,15/12/2024
SV-01882,C-1980,2,27/11/2024
SV-03360,C-1981,3,22/12/2024
SV-00645,C-1982,0,16/10/2024
SV-02092,C-1983,7,06/11/2024
SV-00238,C-1984,8,19/07/2024
SV-00232,C-1985,0,27/10/2024
SV-00233,C-1985,0,03/02/2024
SV-02701,C-1986,9,19/12/2024
SV-02839,C-1987,-1,07/11/2024
SV-02690,C-1988,6,27/02/2024
SV-02689,C-1988,4,05/08/2024
SV-02668,C-1989,8,27/07/2024
SV-01561,C-1990,1,02/08/2024
SV-03116,C-1991,10,12/12/2024
SV-03117,C-1991,10,04/05/2024
SV-00926,C-1992,2,22/09/2024
SV-03722,C-1993,0,09/12/2024
SV-02808,C-1994,9,03/10/2024
SV-02809,C-1994,10,30/04/2024
SV-03973,C-1995,0,30/09/2024
SV-03185,C-1996,7,13/11/2024
SV-03186,C-1996,10,14/03/2024
SV-01194,C-1997,1,04/05/2024
SV-01193,C-1997,0,02/09/2024
SV-03113,C-1998,5,31/07/2024
SV-03114,C-1998,3,02/01/2024
SV-00935,C-1999,4,20/08/2024
SV-00936,C-1999,7,13/02/2024
SV-00725,C-2000,9,28/09/2024
SV-03866,C-2001,6,03/09/2024
SV-04234,C-2002,0,28/03/2024
SV-04233,C-2002,2,25/08/2024
SV-00054,C-2003,2,20/07/2024
SV-00055,C-2003,5,15/03/2024
SV-03578,C-2004,8,19/09/2024
SV-03314,C-2005,9,16/08/2024
SV-00775,C-2006,2,17/03/2024
SV-00774,C-2006,0,15/09/2024
SV-02729,C-2007,9,02/11/2024
SV-03915,C-2008,3,29/08/2024
SV-01802,C-2009,3,11/01/2024
SV-01801,C-2009,2,20/10/2024
SV-01210,C-2010,5,29/12/2024
SV-01211,C-2010,3,16/06/2024
SV-04207,C-2011,2,26/12/2024
SV-04208,C-2011,1,22/01/2024
SV-02703,C-2012,10,23/11/2024
SV-00029,C-2013,4,30/04/2024
SV-00028,C-2013,7,26/09/2024
SV-01651,C-2014,6,19/09/2024
SV-01652,C-2014,8,06/05/2024
SV-03460,C-2015,4,25/12/2024
SV-03461,C-2015,7,28/04/2024
SV-01835,C-2016,6,28/08/2024
SV-02002,C-2017,6,10/07/2024
SV-02003,C-2017,7,26/04/2024
SV-01090,C-2018,1,30/05/2024
SV-01089,C-2018,0,01/08/2024
SV-02898,C-2019,1,22/10/2024
SV-02899,C-2019,0,05/06/2024
SV-00390,C-2020,2,02/08/2024
SV-02822,C-2021,8,21/07/2024
SV-02250,C-2022,7,12/10/2024
SV-00103,C-2023,3,23/03/2024
SV-00102,C-2023,2,01/09/2024
SV-00815,C-2024,0,05/07/2024
SV-00816,C-2024,0,26/05/2024
SV-02131,C-2025,5,26/10/2024
SV-02952,C-2026,5,18/07/2024
SV-02953,C-2026,4,06/03/2024
SV-02717,C-2027,0,20/10/2024
SV-03961,C-2028,4,23/10/2024
SV-00053,C-2029,6,24/04/2024
SV-00052,C-2029,3,22/07/2024
SV-02464,C-2030,7,01/11/2024
SV-02699,C-2031,8,14/07/2024
SV-04141,C-2032,4,25/10/2024
SV-01688,C-2033,4,01/10/2024
SV-03558,C-2034,8,20/09/2024
SV-03559,C-2034,7,11/06/2024
SV-00955,C-2035,2,07/11/2024
SV-02339,C-2036,4,30/03/2024
SV-02338,C-2036,1,16/07/2024
SV-00127,C-2037,7,22/08/2024
SV-00128,C-2037,6,21/03/2024
SV-04223,C-2038,2,22/08/2024
SV-00862,C-2039,2,16/08/2024
SV-03342,C-2040,8,05/10/2024
SV-03226,C-2041,6,15/12/2024
SV-02130,C-2042,8,10/06/2024
SV-02129,C-2042,10,20/10/2024
SV-01337,C-2043,1,21/08/2024
SV-02153,C-2044,1,06/12/2024
SV-01759,C-2045,4,31/05/2024
SV-01758,C-2045,1,13/09/2024
SV-03613,C-2046,6,28/08/2024
SV-03614,C-2046,9,03/06/2024
SV-02418,C-2047,10,11/12/2024
SV-02983,C-2048,5,24/11/2024
SV-01689,C-2049,6,18/11/2024
SV-03587,C-2050,7,10/07/2024
SV-03588,C-2050,8,19/01/2024
SV-02436,C-2051,0,20/12/2024
SV-01756,C-2052,10,27/09/2024
SV-01757,C-2052,10,14/03/2024
SV-02694,C-2053,8,08/09/2024
SV-01570,C-2054,8,16/10/2024
SV-03078,C-2055,3,26/08/2024
SV-03388,C-2056,10,11/02/2024
SV-03387,C-2056,10,30/09/2024
SV-00883,C-2057,7,05/12/2024
SV-00482,C-2058,9,03/12/2024
SV-00483,C-2058,10,31/01/2024
SV-00363,C-2059,0,06/07/2024
SV-00364,C-2059,0,15/06/2024
SV-04027,C-2060,2,13/07/2024
SV-03911,C-2061,3,23/08/2024
SV-00293,C-2062,6,03/07/2024
SV-03367,C-2063,0,15/10/2024
SV-02780,C-2064,9,14/01/2024
SV-02779,C-2064,6,10/10/2024
SV-02598,C-2065,5,19/08/2024
SV-01901,C-2066,2,14/12/2024
SV-01902,C-2066,0,05/04/2024
SV-00030,C-2067,7,16/12/2024
SV-00031,C-2067,8,13/06/2024
SV-00506,C-2068,0,29/10/2024
SV-00507,C-2068,0,22/01/2024
SV-03269,C-2069,9,30/06/2024
SV-03268,C-2069,8,23/08/2024
SV-01817,C-2070,1,16/10/2024
SV-03138,C-2071,10,17/12/2024
SV-01723,C-2072,3,18/06/2024
SV-01722,C-2072,0,29/09/2024
SV-01249,C-2073,9,19/07/2024
SV-02700,C-2074,7,29/07/2024
SV-03984,C-2075,6,03/10/2024
SV-01063,C-2077,5,04/10/2024
SV-02752,C-2078,9,04/10/2024
SV-02922,C-2079,7,14/04/2024
SV-02921,C-2079,9,14/08/2024
SV-01284,C-2080,7,29/12/2024
SV-00491,C-2081,6,01/04/2024
SV-00490,C-2081,8,29/11/2024
SV-00320,C-2082,2,28/07/2024
SV-01407,C-2083,9,31/07/2024
SV-01408,C-2083,10,12/03/2024
SV-00809,C-2084,8,10/12/2024
SV-00810,C-2084,10,03/06/2024
SV-02758,C-2085,7,04/11/2024
SV-02759,C-2085,8,11/03/2024
SV-02702,C-2086,7,21/11/2024
SV-00427,C-2087,4,30/07/2024
SV-01124,C-2088,2,03/07/2024
SV-01125,C-2088,5,01/01/2024
SV-00989,C-2089,6,17/10/2024
SV-00787,C-2090,10,05/09/2024
SV-01814,C-2091,2,10/10/2024
SV-01815,C-2091,1,25/01/2024
SV-04180,C-2092,0,03/03/2024
SV-04179,C-2092,0,21/07/2024
SV-02316,C-2093,1,24/12/2024
SV-02317,C-2093,2,31/05/2024
SV-00555,C-2094,10,07/01/2024
SV-00554,C-2094,9,06/09/2024
SV-01895,C-2095,7,26/07/2024
SV-03019,C-2097,8,07/12/2024
SV-03020,C-2097,9,16/01/2024
SV-02057,C-2098,3,17/01/2024
SV-02056,C-2098,1,08/08/2024
SV-03972,C-2099,1,30/09/2024
SV-02574,C-2100,5,25/11/2024
SV-03005,C-2101,1,09/01/2024
SV-03004,C-2101,2,28/10/2024
SV-01798,C-2102,8,29/09/2024
SV-00212,C-2103,2,22/12/2024
SV-02084,C-2105,0,25/08/2024
SV-04378,C-2106,6,23/11/2024
SV-04379,C-2106,7,20/04/2024
SV-02562,C-2107,5,09/09/2024
SV-02563,C-2107,8,18/04/2024
SV-01301,C-2108,3,24/07/2024
SV-02315,C-2109,5,18/07/2024
SV-04125,C-2110,6,15/11/2024
SV-02536,C-2111,9,11/10/2024
SV-02243,C-2112,6,21/04/2024
SV-02242,C-2112,9,19/07/2024
SV-02586,C-2113,6,20/10/2024
SV-00769,C-2114,7,03/09/2024
SV-04390,C-2115,5,18/11/2024
SV-04391,C-2115,8,07/03/2024
SV-01696,C-2116,1,10/12/2024
SV-01697,C-2116,0,23/03/2024
SV-01335,C-2117,10,04/11/2024
SV-02825,C-2118,9,10/08/2024
SV-03037,C-2119,3,14/05/2024
SV-03036,C-2119,6,30/07/2024
SV-01240,C-2120,3,08/08/2024
SV-00910,C-2121,2,06/12/2024
SV-01957,C-2122,3,04/12/2024
SV-04330,C-2123,8,14/01/2024
SV-04329,C-2123,9,21/09/2024
SV-03091,C-2124,5,11/06/2024
SV-03090,C-2124,7,05/07/2024
SV-03157,C-2125,10,07/02/2024
SV-03156,C-2125,9,29/07/2024
SV-00688,C-2126,4,23/02/2024
SV-00687,C-2126,5,31/10/2024
SV-00539,C-2127,3,01/07/2024
SV-00540,C-2127,4,03/05/2024
SV-01569,C-2128,3,30/09/2024
SV-00563,C-2129,0,02/01/2024
SV-00562,C-2129,1,24/12/2024
SV-00497,C-2130,4,22/12/2024
SV-00867,C-2131,10,07/11/2024
SV-02127,C-2132,5,19/03/2024
SV-02126,C-2132,6,29/10/2024
SV-00700,C-2133,8,08/06/2024
SV-00699,C-2133,7,25/10/2024
SV-02457,C-2134,3,21/09/2024
SV-02458,C-2134,0,31/03/2024
SV-02297,C-2135,9,29/07/2024
SV-02964,C-2136,10,26/04/2024
SV-02963,C-2136,9,12/09/2024
SV-04103,C-2137,2,28/07/2024
SV-04104,C-2137,1,02/04/2024
SV-01533,C-2138,0,09/08/2024
SV-03610,C-2139,2,06/11/2024
SV-02415,C-2140,10,24/08/2024
SV-02416,C-2140,9,11/03/2024
SV-00588,C-2141,1,09/08/2024
SV-03183,C-2142,9,29/05/2024
SV-03182,C-2142,8,09/11/2024
SV-02903,C-2143,6,02/09/2024
SV-03482,C-2144,6,29/12/2024
SV-02208,C-2145,3,03/11/2024
SV-03761,C-2146,3,29/12/2024
SV-02892,C-2147,3,03/10/2024
SV-00078,C-2148,3,23/09/2024
SV-00079,C-2148,5,27/05/2024
SV-03617,C-2149,7,24/07/2024
SV-03618,C-2149,5,10/02/2024
SV-02074,C-2150,8,29/09/2024
SV-03502,C-2151,0,30/07/2024
SV-04228,C-2152,9,12/08/2024
SV-04229,C-2152,7,22/05/2024
SV-00581,C-2153,9,12/04/2024
SV-00580,C-2153,10,13/09/2024
SV-03076,C-2154,0,04/05/2024
SV-03075,C-2154,1,07/12/2024
SV-03862,C-2155,7,24/10/2024
SV-03863,C-2155,4,22/03/2024
SV-02442,C-2156,6,09/08/2024
SV-01837,C-2157,10,01/06/2024
SV-01836,C-2157,8,31/08/2024
SV-01176,C-2158,7,05/06/2024
SV-01175,C-2158,9,19/11/2024
SV-00059,C-2159,5,09/12/2024
SV-02609,C-2160,4,05/09/2024
SV-02610,C-2160,6,15/01/2024
SV-00825,C-2161,10,17/11/2024
SV-04235,C-2162,0,26/11/2024
SV-00477,C-2163,2,28/07/2024
SV-01397,C-2164,10,07/09/2024
SV-01858,C-2165,3,25/05/2024
SV-01857,C-2165,4,27/08/2024
SV-01339,C-2166,0,18/04/2024
SV-01338,C-2166,2,18/08/2024
SV-02865,C-2167,0,26/09/2024
SV-02866,C-2167,3,28/05/2024
SV-00060,C-2168,6,16/07/2024
SV-02557,C-2169,1,06/10/2024
SV-02558,C-2169,4,18/05/2024
SV-01721,C-2170,9,01/05/2024
SV-01720,C-2170,10,04/07/2024
SV-02177,C-2171,6,25/09/2024
SV-03529,C-2172,5,07/01/2024
SV-03528,C-2172,2,12/08/2024
SV-03964,C-2173,9,30/12/2024
SV-03965,C-2173,10,19/01/2024
SV-00771,C-2174,4,24/11/2024
SV-00977,C-2175,3,09/07/2024
SV-02672,C-2176,5,22/12/2024
SV-03676,C-2177,3,20/11/2024
SV-03566,C-2178,1,29/10/2024
SV-00693,C-2179,0,15/01/2024
SV-00692,C-2179,1,07/12/2024
SV-03035,C-2180,3,05/08/2024
SV-02014,C-2181,10,19/02/2024
SV-02013,C-2181,10,07/09/2024
SV-03252,C-2182,6,17/01/2024
SV-03251,C-2182,7,29/10/2024
SV-00620,C-2183,10,06/10/2024
SV-00621,C-2183,7,02/05/2024
SV-02705,C-2184,1,08/11/2024
SV-00370,C-2185,4,25/03/2024
SV-00369,C-2185,1,09/07/2024
SV-01016,C-2186,4,14/12/2024
SV-01764,C-2187,7,19/12/2024
SV-01136,C-2188,10,21/03/2024
SV-01135,C-2188,9,25/09/2024
SV-02347,C-2189,7,26/10/2024
SV-02348,C-2189,5,25/01/2024
SV-00510,C-2190,7,05/08/2024
SV-04327,C-2191,6,03/03/2024
SV-04326,C-2191,9,29/09/2024
SV-04015,C-2192,9,18/09/2024
SV-04016,C-2192,10,10/06/2024
SV-03728,C-2193,4,03/09/2024
SV-03729,C-2193,5,20/01/2024
SV-01745,C-2195,10,04/08/2024
SV-00297,C-2196,0,13/07/2024
SV-00711,C-2197,4,09/06/2024
SV-00710,C-2197,3,18/10/2024
SV-02483,C-2198,6,29/12/2024
SV-01471,C-2199,5,08/04/2024
SV-01470,C-2199,7,27/11/2024
SV-00453,C-2200,8,04/05/2024
SV-00452,C-2200,6,26/08/2024
SV-00001,C-2201,7,18/09/2024
SV-04120,C-2202,2,04/12/2024
SV-04121,C-2202,0,17/04/2024
SV-02667,C-2203,7,14/11/2024
SV-04306,C-2204,4,31/07/2024
SV-02554,C-2205,8,03/12/2024
SV-02555,C-2205,10,08/06/2024
SV-00198,C-2206,1,18/11/2024
SV-00334,C-2207,0,13/02/2024
SV-00333,C-2207,0,18/10/2024
SV-01753,C-2208,8,11/10/2024
SV-04310,C-2209,5,17/10/2024
SV-02123,C-2210,5,26/10/2024
SV-00947,C-2211,2,25/10/2024
SV-02540,C-2212,7,03/12/2024
SV-02541,C-2212,6,17/06/2024
SV-00418,C-2213,0,07/02/2024
SV-00417,C-2213,1,03/09/2024
SV-01454,C-2214,3,11/06/2024
SV-01453,C-2214,1,20/09/2024
SV-04304,C-2215,5,10/03/2024
SV-04303,C-2215,2,09/07/2024
SV-00037,C-2216,9,04/07/2024
SV-00038,C-2216,8,25/06/2024
SV-04356,C-2217,4,13/02/2024
SV-04355,C-2217,2,26/09/2024
SV-01348,C-2218,10,16/03/2024
SV-01347,C-2218,10,18/10/2024
SV-01803,C-2219,7,08/09/2024
SV-03161,C-2220,1,14/09/2024
SV-04196,C-2221,10,11/05/2024
SV-04195,C-2221,9,23/12/2024
SV-03092,C-2222,4,14/12/2024
SV-03720,C-2223,7,19/08/2024
SV-03721,C-2223,5,26/01/2024
SV-03857,C-2224,1,24/07/2024
SV-03858,C-2224,0,11/06/2024
SV-01974,C-2225,9,16/12/2024
SV-01975,C-2225,6,03/04/2024
SV-00152,C-2226,10,18/10/2024
SV-00153,C-2226,10,20/01/2024
SV-02620,C-2227,4,14/01/2024
SV-02619,C-2227,6,28/08/2024
SV-03851,C-2228,6,14/04/2024
SV-03850,C-2228,4,29/07/2024
SV-00159,C-2229,4,20/12/2024
SV-03800,C-2230,9,05/10/2024
SV-03801,C-2230,6,06/01/2024
SV-01607,C-2231,9,07/07/2024
SV-02751,C-2232,5,12/08/2024
SV-02545,C-2233,10,07/09/2024
SV-00929,C-2234,2,29/11/2024
SV-01994,C-2235,2,19/03/2024
SV-01993,C-2235,5,15/11/2024
SV-04084,C-2236,6,30/09/2024
SV-01046,C-2237,2,14/11/2024
SV-03170,C-2238,9,21/09/2024
SV-03171,C-2238,6,15/04/2024
SV-03507,C-2239,6,01/11/2024
SV-03508,C-2239,8,08/01/2024
SV-03671,C-2240,0,05/03/2024
SV-03670,C-2240,0,08/11/2024
SV-00222,C-2241,2,26/10/2024
SV-03516,C-2242,1,06/08/2024
SV-02137,C-2243,2,06/11/2024
SV-02138,C-2243,0,31/01/2024
SV-00145,C-2244,0,31/07/2024
SV-00146,C-2244,3,12/06/2024
SV-01987,C-2245,8,22/05/2024
SV-01986,C-2245,7,18/10/2024
SV-02728,C-2246,5,14/03/2024
SV-02727,C-2246,8,28/12/2024
SV-03996,C-2247,0,26/05/2024
SV-03995,C-2247,0,02/07/2024
SV-02818,C-2248,2,29/03/2024
SV-02817,C-2248,3,18/11/2024
SV-00993,C-2249,3,23/09/2024
SV-00994,C-2249,5,25/04/2024
SV-00559,C-2250,3,10/12/2024
SV-00129,C-2251,6,17/08/2024
SV-01462,C-2252,2,16/05/2024
SV-01461,C-2252,0,30/10/2024
SV-03852,C-2253,4,19/10/2024
SV-00221,C-2254,10,06/01/2024
SV-00220,C-2254,9,21/10/2024
SV-04236,C-2255,8,05/12/2024
SV-04237,C-2255,10,18/02/2024
SV-03626,C-2256,10,04/09/2024
SV-02500,C-2257,3,19/06/2024
SV-02499,C-2257,2,23/09/2024
SV-00300,C-2258,5,09/09/2024
SV-00301,C-2258,3,22/06/2024
SV-04305,C-2259,7,07/10/2024
SV-02513,C-2260,0,09/08/2024
SV-02514,C-2260,0,07/01/2024
SV-03420,C-2261,10,23/12/2024
SV-03421,C-2261,10,14/04/2024
SV-02605,C-2262,5,18/11/2024
SV-02606,C-2262,8,10/05/2024
SV-03014,C-2263,10,02/12/2024
SV-00246,C-2264,0,22/08/2024
SV-02152,C-2265,2,10/11/2024
SV-00619,C-2266,10,01/10/2024
SV-00811,C-2267,4,25/10/2024
SV-02305,C-2268,0,30/05/2024
SV-02304,C-2268,2,04/08/2024
SV-03725,C-2269,4,20/07/2024
SV-03510,C-2270,7,14/05/2024
SV-03509,C-2270,9,24/07/2024
SV-04276,C-2271,0,27/12/2024
SV-01868,C-2272,7,10/08/2024
SV-01869,C-2272,5,17/06/2024
SV-04198,C-2273,7,15/08/2024
SV-00343,C-2274,8,29/12/2024
SV-00344,C-2274,10,09/03/2024
SV-01977,C-2275,5,23/12/2024
SV-03837,C-2276,1,20/10/2024
SV-01534,C-2277,7,14/11/2024
SV-03449,C-2278,0,16/07/2024
SV-03450,C-2278,1,28/02/2024
SV-00591,C-2279,2,01/10/2024
SV-01352,C-2280,10,27/11/2024
SV-01353,C-2280,9,08/04/2024
SV-03539,C-2281,0,17/11/2024
SV-02358,C-2282,2,06/08/2024
SV-02359,C-2282,0,20/03/2024
SV-04376,C-2283,7,15/09/2024
SV-04377,C-2283,4,10/02/2024
SV-00695,C-2284,0,03/09/2024
SV-00696,C-2284,0,04/03/2024
SV-01776,C-2285,8,15/07/2024
SV-01269,C-2287,5,24/10/2024
SV-01685,C-2288,6,10/12/2024
SV-01686,C-2288,9,14/02/2024
SV-00445,C-2289,7,09/04/2024
SV-00444,C-2289,9,11/12/2024
SV-03400,C-2290,10,03/07/2024
SV-03401,C-2290,10,27/01/2024
SV-00422,C-2291,1,07/12/2024
SV-02455,C-2292,7,09/12/2024
SV-00887,C-2293,2,26/04/2024
SV-00886,C-2293,0,16/10/2024
SV-01841,C-2294,6,13/12/2024
SV-02515,C-2295,9,25/12/2024
SV-02516,C-2295,10,28/01/2024
SV-03517,C-2296,4,21/09/2024
SV-01624,C-2297,10,18/09/2024
SV-00097,C-2298,3,03/03/2024
SV-00096,C-2298,6,30/09/2024
SV-00106,C-2299,6,27/09/2024
SV-02958,C-2300,10,25/11/2024
SV-03948,C-2301,2,20/08/2024
SV-01969,C-2302,2,10/06/2024
SV-01968,C-2302,3,17/08/2024
SV-01327,C-2303,3,31/08/2024
SV-01848,C-2304,4,04/07/2024
SV-03243,C-2305,8,27/09/2024
SV-00498,C-2306,8,18/09/2024
SV-00499,C-2306,6,13/05/2024
SV-01340,C-2307,6,21/10/2024
SV-01341,C-2307,9,23/04/2024
SV-04209,C-2308,10,08/12/2024
SV-04210,C-2308,8,10/01/2024
SV-04224,C-2309,6,14/11/2024
SV-03824,C-2310,3,24/08/2024
SV-01197,C-2311,10,28/09/2024
SV-04190,C-2312,1,09/07/2024
SV-04191,C-2312,3,01/05/2024
SV-02530,C-2313,5,17/03/2024
SV-02529,C-2313,4,31/08/2024
SV-00367,C-2314,10,19/12/2024
SV-00368,C-2314,10,05/02/2024
SV-00330,C-2315,7,25/08/2024
SV-00331,C-2315,5,21/04/2024
SV-03565,C-2316,2,10/12/2024
SV-01511,C-2317,9,17/07/2024
SV-01512,C-2317,6,13/05/2024
SV-02665,C-2318,4,30/11/2024
SV-02666,C-2318,7,08/02/2024
SV-02932,C-2319,5,25/05/2024
SV-02931,C-2319,6,03/10/2024
SV-03447,C-2320,0,04/10/2024
SV-02916,C-2321,10,30/04/2024
SV-02915,C-2321,9,17/08/2024
SV-00004,C-2322,6,09/09/2024
SV-01154,C-2323,4,29/11/2024
SV-01155,C-2323,5,05/02/2024
SV-00763,C-2324,4,08/07/2024
SV-01351,C-2325,6,18/07/2024
SV-00772,C-2326,7,02/10/2024
SV-00773,C-2326,8,08/03/2024
SV-00541,C-2327,5,14/09/2024
SV-00542,C-2327,7,01/06/2024
SV-02286,C-2328,3,28/10/2024
SV-02287,C-2328,6,15/06/2024
SV-03548,C-2329,3,02/09/2024
SV-03933,C-2330,8,16/09/2024
SV-03934,C-2330,6,12/06/2024
SV-03499,C-2331,7,29/07/2024
SV-02537,C-2332,3,03/12/2024
SV-02176,C-2333,10,19/06/2024
SV-02175,C-2333,9,24/08/2024
SV-01587,C-2335,2,28/08/2024
SV-01588,C-2335,1,14/05/2024
SV-02843,C-2336,3,05/02/2024
SV-02842,C-2336,1,25/12/2024
SV-02060,C-2337,3,30/11/2024
SV-02061,C-2337,5,26/06/2024
SV-02925,C-2338,6,01/11/2024
SV-01819,C-2339,2,08/05/2024
SV-01818,C-2339,1,27/08/2024
SV-03397,C-2340,4,28/05/2024
SV-03396,C-2340,3,01/10/2024
SV-03656,C-2341,2,04/08/2024
SV-00408,C-2342,1,07/10/2024
SV-03841,C-2343,9,13/06/2024
SV-03840,C-2343,8,29/07/2024
SV-01127,C-2344,6,14/09/2024
SV-01128,C-2344,5,14/03/2024
SV-02851,C-2345,7,24/01/2024
SV-02850,C-2345,8,11/10/2024
SV-00161,C-2346,1,23/03/2024
SV-00160,C-2346,4,25/08/2024
SV-02171,C-2347,8,16/12/2024
SV-02172,C-2347,5,26/03/2024
SV-01486,C-2348,8,16/09/2024
SV-01192,C-2349,4,28/07/2024
SV-00990,C-2350,10,22/09/2024
SV-00226,C-2351,7,08/06/2024
SV-00225,C-2351,4,07/07/2024
SV-00360,C-2352,1,30/09/2024
SV-02889,C-2353,3,21/06/2024
SV-02888,C-2353,6,12/12/2024
SV-02976,C-2354,9,28/09/2024
SV-04143,C-2355,9,06/02/2024
SV-04142,C-2355,8,14/07/2024
SV-02296,C-2356,10,06/02/2024
SV-02295,C-2356,10,21/12/2024
SV-00956,C-2357,5,20/07/2024
SV-00957,C-2357,7,20/06/2024
SV-03227,C-2358,9,12/12/2024
SV-03228,C-2358,6,10/02/2024
SV-02926,C-2359,1,01/08/2024
SV-02927,C-2359,0,02/03/2024
SV-03557,C-2360,4,21/07/2024
SV-00961,C-2361,1,10/06/2024
SV-00960,C-2361,3,04/07/2024
SV-03784,C-2362,3,07/06/2024
SV-03783,C-2362,2,25/10/2024
SV-02873,C-2363,2,05/12/2024
SV-00073,C-2364,4,02/06/2024
SV-00072,C-2364,1,24/07/2024
SV-01481,C-2365,2,06/06/2024
SV-01480,C-2365,4,12/09/2024
SV-02532,C-2366,3,21/12/2024
SV-02533,C-2366,1,23/05/2024
SV-00068,C-2367,3,04/08/2024
SV-03108,C-2368,3,06/08/2024
SV-03040,C-2369,2,13/07/2024
SV-00237,C-2370,10,13/09/2024
SV-01191,C-2371,7,06/01/2024
SV-01190,C-2371,6,27/12/2024
SV-02427,C-2372,6,03/02/2024
SV-02426,C-2372,4,02/11/2024
SV-00893,C-2373,6,25/08/2024
SV-00894,C-2373,3,15/05/2024
SV-04131,C-2374,8,20/10/2024
SV-01026,C-2375,8,25/11/2024
SV-01027,C-2375,7,13/06/2024
SV-00583,C-2376,3,05/06/2024
