customer_id,plan_type,contract_type,subscription_date,total_users,unsubscribed_date,is_churn,avg_usage_hrs,avg_feature_adoption,last_login,total_tickets,avg_nps_score,total_payment_value,avg_payment_delay,total_dunning,usage_per_user
C-0190,professional,Annual,2024-03-31,13,,0,43.1,30.5,2024-12-12,3.0,6.0,14627.52,8.5,0.0,3.3153846153846156
C-0191,enterprise,Annual,2024-08-31,47,,0,198.0,45.0,2024-10-10,16.0,6.0,168514.08,7.5,0.0,4.212765957446808
C-0192,starter,Annual,2022-10-31,4,,0,27.2,73.4,2024-12-03,3.0,8.5,6120.96,3.25,0.0,6.8
C-0193,starter,Annual,2022-03-31,1,,0,58.4,70.5,2024-11-05,12.0,2.0,4215.6,1.2,0.0,58.4
C-0194,starter,Annual,2022-10-31,4,2024-12-14,1,28.7,51.4,2024-12-14,12.0,4.5,1713.84,3.0,4.0,7.175
C-0195,enterprise,Annual,2023-02-28,89,2024-10-20,1,290.0,84.6,2024-10-20,7.0,1.5,48639.6,11.0,3.0,3.258426966292135
C-0196,professional,Monthly,2022-04-30,6,,0,91.5,12.0,2024-12-19,2.0,4.0,1909.8,1.3333333333333333,0.0,15.25
C-0197,professional,Monthly,2021-02-28,13,,0,61.6,51.5,2024-12-18,11.0,2.5,1748.28,6.5,0.0,4.7384615384615385
C-0198,enterprise,Annual,2024-10-31,95,2024-11-26,1,208.1,94.2,2024-10-08,0.0,8.0,96130.08,0.0,0.0,2.1905263157894734
C-0199,starter,Annual,2021-05-31,3,2024-10-31,1,54.2,23.3,2024-10-31,4.0,5.0,5551.200000000001,12.0,2.0,18.066666666666666
C-0200,enterprise,Annual,2020-12-31,26,,0,225.9,62.6,2024-12-26,8.0,5.5,92838.95999999999,0.0,0.0,8.688461538461539
C-0201,professional,Monthly,2022-04-30,11,2024-11-20,1,104.8,27.5,2024-11-20,6.0,2.0,5005.77,1.0476190476190477,0.0,9.527272727272727
C-0202,professional,Annual,2023-04-30,7,2024-11-04,1,52.6,43.0,2024-10-24,4.0,7.0,16796.52,4.333333333333333,0.0,7.514285714285714
C-0203,professional,Monthly,2021-07-31,5,,0,76.9,31.8,2024-10-31,16.0,0.0,27058.58,0.7608695652173914,0.0,15.38
C-0204,professional,Annual,2022-10-31,4,,0,73.7,50.9,2024-11-11,8.0,7.5,9280.08,13.0,4.0,18.425
C-0205,professional,Monthly,2022-07-31,5,2024-11-24,1,39.7,49.1,2024-11-24,3.0,1.5,15278.34,0.6190476190476191,0.0,7.94
C-0206,professional,Annual,2023-11-30,9,,0,40.0,42.9,2024-12-13,13.0,5.5,11052.0,1.75,0.0,4.444444444444445
C-0207,professional,Annual,2024-01-31,18,2024-12-24,1,114.8,92.4,2024-12-24,4.0,9.0,11668.68,8.666666666666666,0.0,6.377777777777777
C-0208,professional,Annual,2024-09-30,11,,0,129.3,90.5,2024-10-06,15.0,0.5,16488.48,6.5,0.0,11.754545454545456
C-0209,starter,Annual,2024-11-30,4,2024-12-18,1,13.9,67.0,2024-12-18,9.0,5.0,8078.4,5.0,0.0,3.475
C-0210,enterprise,Monthly,2022-09-30,84,,0,113.9,83.7,2024-10-18,3.0,6.5,97025.5,0.0,0.0,1.355952380952381
C-0211,enterprise,Monthly,2024-07-31,93,2024-12-13,1,54.1,43.5,2024-12-13,13.0,0.5,44574.14,0.0,0.0,0.5817204301075269
C-0212,starter,Monthly,2021-12-31,1,,0,52.5,84.0,2024-12-20,4.0,3.0,3670.2400000000002,1.6896551724137931,0.0,52.5
C-0213,enterprise,Annual,2022-08-31,70,,0,222.0,73.6,2024-10-15,9.0,6.0,107263.44,14.5,0.0,3.1714285714285713
C-0214,professional,Annual,2022-02-28,20,2024-11-01,1,97.4,43.4,2024-11-01,5.0,0.0,7911.0,9.0,1.0,4.87
C-0215,professional,Annual,2022-04-30,15,2024-11-20,1,148.1,61.8,2024-11-20,2.0,4.0,5814.24,14.0,4.0,9.873333333333333
C-0216,enterprise,Annual,2024-04-30,41,2024-12-04,1,81.8,28.4,2024-12-04,4.0,2.0,0.0,0.0,0.0,1.9951219512195122
C-0217,starter,Annual,2021-04-30,4,2024-12-26,1,5.7,74.4,2024-12-22,11.0,6.0,1906.56,5.333333333333333,0.0,1.425
C-0218,professional,Annual,2021-01-31,14,2024-11-09,1,42.5,15.4,2024-11-09,6.0,0.0,6189.36,3.0,2.0,3.0357142857142856
C-0219,enterprise,Monthly,2022-07-31,98,,0,88.8,41.3,2024-10-04,4.0,7.0,119525.04,0.7222222222222222,0.0,0.9061224489795918
C-0220,professional,Annual,2024-01-31,7,,0,121.9,75.3,2024-10-15,6.0,3.0,11411.28,4.666666666666667,0.0,17.414285714285715
C-0221,starter,Annual,2023-05-31,2,2024-11-23,1,8.0,39.8,2024-11-23,8.0,7.5,5107.32,2.0,0.0,4.0
C-0222,professional,Annual,2024-10-31,14,2024-10-30,1,56.0,37.3,2024-10-05,4.0,2.0,12947.400000000001,10.333333333333334,1.0,4.0
C-0223,enterprise,Annual,2022-11-30,97,,0,287.3,14.2,2024-10-23,2.0,7.0,59934.96,9.0,1.0,2.961855670103093
C-0224,starter,Annual,2023-10-31,3,2024-11-21,1,45.3,56.1,2024-11-21,0.0,8.0,3900.72,0.0,0.0,15.1
C-0225,professional,Annual,2022-12-31,18,2024-11-29,1,83.2,78.3,2024-11-29,2.0,7.0,33322.56,8.0,0.0,4.622222222222223
C-0226,starter,Monthly,2023-03-31,2,,0,26.8,80.6,2024-11-12,11.0,6.0,6213.870000000001,0.19148936170212766,0.0,13.4
C-0227,starter,Annual,2022-03-31,2,,0,35.3,26.9,2024-10-19,16.0,2.5,3293.2799999999997,2.6666666666666665,0.0,17.65
C-0228,enterprise,Monthly,2021-05-31,19,,0,204.0,39.3,2024-12-04,5.0,5.0,31992.289999999997,1.9090909090909092,0.0,10.736842105263158
C-0229,enterprise,Monthly,2020-12-31,31,2024-12-30,1,62.6,19.8,2024-12-30,11.0,4.5,93958.04,2.3684210526315788,0.0,2.0193548387096776
C-0230,professional,Annual,2023-12-31,16,2024-11-27,1,132.4,23.9,2024-11-27,2.0,3.5,6895.08,3.0,3.0,8.275
C-0231,starter,Annual,2022-09-30,3,,0,32.9,59.4,2024-11-05,3.0,5.0,1886.7599999999998,4.666666666666667,0.0,10.966666666666667
C-0232,starter,Monthly,2024-10-31,5,2024-11-23,1,39.4,39.8,2024-11-23,7.0,8.0,1847.3,3.0,0.0,7.88
C-0233,professional,Annual,2023-03-31,20,2024-11-28,1,51.8,31.5,2024-11-28,7.0,8.0,11318.64,10.0,1.0,2.59
C-0234,professional,Annual,2023-09-30,18,2024-12-01,1,82.3,50.5,2024-12-01,9.0,7.5,7407.6,11.0,3.0,4.572222222222222
C-0235,starter,Monthly,2023-03-31,1,2024-10-22,1,23.4,76.8,2024-10-22,0.0,9.5,3666.37,1.032258064516129,0.0,23.4
C-0236,starter,Annual,2024-01-31,2,2024-10-11,1,58.5,72.1,2024-10-11,0.0,1.0,6272.64,0.0,0.0,29.25
C-0237,starter,Monthly,2023-01-31,3,2024-12-27,1,15.3,56.8,2024-12-27,9.0,6.0,3216.0,1.0416666666666667,0.0,5.1000000000000005
C-0238,professional,Monthly,2022-04-30,18,2024-12-07,1,36.3,18.8,2024-12-07,5.0,9.0,4491.24,0.16666666666666666,0.0,2.0166666666666666
C-0239,enterprise,Monthly,2021-12-31,34,,0,100.5,84.5,2024-10-14,12.0,5.5,59729.130000000005,0.14814814814814814,0.0,2.9558823529411766
C-0240,enterprise,Annual,2024-11-30,30,,0,299.4,52.8,2024-10-16,3.0,4.5,38344.2,0.0,0.0,9.979999999999999
C-0241,professional,Annual,2022-06-30,20,2024-12-07,1,85.6,22.4,2024-12-07,13.0,8.0,13913.76,9.5,1.0,4.279999999999999
C-0242,professional,Monthly,2022-01-31,10,2024-11-09,1,125.7,83.7,2024-11-09,7.0,2.0,7680.82,2.857142857142857,0.0,12.57
C-0243,professional,Monthly,2021-12-31,4,2024-11-26,1,146.9,68.3,2024-11-26,8.0,6.5,15159.2,1.55,0.0,36.725
C-0244,professional,Annual,2021-03-31,3,,0,136.3,68.3,2024-11-05,1.0,9.0,9205.08,15.0,0.0,45.43333333333334
C-0245,professional,Monthly,2022-08-31,14,2024-12-29,1,87.2,34.6,2024-12-29,8.0,3.5,6638.49,1.391304347826087,0.0,6.228571428571429
C-0246,starter,Monthly,2022-10-31,3,2024-12-10,1,28.6,27.3,2024-12-10,13.0,4.0,2181.12,1.4375,0.0,9.533333333333333
C-0247,starter,Annual,2021-07-31,5,,0,4.0,67.1,2024-12-31,11.0,8.0,4285.799999999999,8.0,0.0,0.8
C-0248,enterprise,Annual,2021-06-30,53,2024-12-13,1,235.4,62.6,2024-12-13,13.0,6.0,27974.16,1.0,1.0,4.441509433962264
C-0249,professional,Monthly,2022-12-31,14,2024-12-26,1,146.6,17.0,2024-12-26,6.0,6.5,19333.800000000003,0.5333333333333333,0.0,10.471428571428572
C-0250,starter,Annual,2022-06-30,2,,0,24.5,57.0,2024-12-08,2.0,7.0,2376.36,9.666666666666666,1.0,12.25
C-0251,starter,Annual,2024-04-30,5,,0,8.5,24.5,2024-12-03,3.0,7.0,5963.04,0.0,0.0,1.7
C-0252,starter,Annual,2023-01-31,5,2024-12-27,1,4.0,41.6,2024-12-27,6.0,6.5,3783.84,5.25,0.0,0.8
C-0253,enterprise,Monthly,2022-10-31,25,,0,240.7,46.0,2024-12-06,7.0,8.0,113935.64,1.1785714285714286,0.0,9.628
C-0254,professional,Monthly,2020-12-31,14,2024-11-30,1,68.3,58.0,2024-11-30,11.0,5.0,12122.0,0.6,0.0,4.878571428571428
C-0255,starter,Annual,2024-01-31,2,2024-11-24,1,27.6,40.1,2024-11-24,1.0,0.0,7217.28,1.5,0.0,13.8
C-0256,enterprise,Annual,2023-07-31,18,2024-11-20,1,175.5,12.2,2024-11-20,9.0,5.0,162353.76,7.0,0.0,9.75
C-0257,starter,Monthly,2023-03-31,1,,0,38.5,54.7,2024-11-25,5.0,1.5,4023.12,0.0,0.0,38.5
C-0258,starter,Monthly,2022-01-31,3,,0,56.3,59.3,2024-11-10,4.0,6.5,4808.1,0.0,0.0,18.766666666666666
C-0259,starter,Annual,2024-02-29,4,2024-12-02,1,38.8,92.4,2024-12-02,1.0,10.0,754.8,11.0,1.0,9.7
C-0260,starter,Annual,2023-12-31,3,,0,4.4,38.5,2024-12-27,10.0,10.0,1362.24,5.5,2.0,1.4666666666666668
C-0261,starter,Monthly,2022-03-31,1,,0,35.1,88.8,2024-11-22,14.0,9.0,4709.12,0.6153846153846154,0.0,35.1
C-0262,starter,Annual,2023-12-31,5,,0,53.9,90.4,2024-10-09,9.0,6.0,7411.2,1.0,0.0,10.78
C-0263,professional,Monthly,2024-05-31,19,,0,62.3,87.9,2024-10-30,5.0,1.5,4209.04,2.1818181818181817,0.0,3.2789473684210524
C-0264,starter,Monthly,2024-06-30,3,2024-11-10,1,40.7,33.1,2024-11-10,7.0,1.5,3252.2400000000002,2.111111111111111,0.0,13.566666666666668
C-0265,enterprise,Annual,2024-10-31,100,,0,197.9,56.6,2024-10-03,10.0,9.0,55182.24,5.0,2.0,1.979
C-0266,professional,Annual,2024-11-30,15,,0,21.3,19.3,2024-12-25,16.0,9.0,6304.56,5.0,2.0,1.4200000000000002
C-0267,professional,Monthly,2023-11-30,6,2024-11-15,1,85.1,85.4,2024-10-24,5.0,8.0,0.0,0.0,0.0,14.183333333333332
C-0268,starter,Annual,2024-06-30,2,2024-12-25,1,37.0,56.7,2024-12-25,12.0,1.0,3387.96,10.0,0.0,18.5
C-0269,starter,Monthly,2021-07-31,2,2024-11-08,1,15.4,83.6,2024-11-08,2.0,0.0,949.0500000000001,1.1111111111111112,0.0,7.7
C-0270,professional,Monthly,2022-02-28,14,2024-10-30,1,41.0,88.9,2024-10-30,4.0,5.5,6621.7,0.3,0.0,2.9285714285714284
C-0271,starter,Annual,2021-05-31,4,2024-12-20,1,28.2,86.8,2024-12-20,8.0,3.5,5131.08,9.666666666666666,0.0,7.05
C-0272,professional,Annual,2022-09-30,5,2024-11-04,1,142.7,32.5,2024-11-04,4.0,5.0,5155.08,2.0,2.0,28.54
C-0273,enterprise,Monthly,2023-05-31,46,,0,157.5,92.3,2024-10-16,6.0,6.0,16477.37,5.714285714285714,0.0,3.4239130434782608
C-0274,professional,Monthly,2021-08-31,6,,0,129.1,81.0,2024-10-21,16.0,0.0,3575.5199999999995,2.0,0.0,21.516666666666666
C-0275,professional,Monthly,2024-11-30,9,,0,125.4,47.8,2024-11-20,12.0,2.0,1123.52,8.0,0.0,13.933333333333334
C-0276,enterprise,Annual,2024-04-30,94,2024-11-07,1,171.5,67.4,2024-11-06,6.0,5.0,0.0,0.0,0.0,1.824468085106383
C-0277,starter,Annual,2021-12-31,3,2024-12-20,1,18.4,40.0,2024-12-20,12.0,6.5,2468.4,5.5,0.0,6.133333333333333
C-0278,enterprise,Annual,2024-11-30,25,,0,114.0,83.4,2024-11-17,13.0,1.0,20074.2,0.0,0.0,4.56
C-0279,starter,Annual,2021-06-30,4,2024-11-10,1,10.2,38.8,2024-11-10,6.0,9.0,5006.4,5.5,0.0,2.55
C-0280,professional,Monthly,2023-08-31,17,2024-12-12,1,110.6,23.3,2024-12-12,4.0,6.0,25622.4,0.058823529411764705,0.0,6.5058823529411764
C-0281,starter,Annual,2023-12-31,1,2024-12-12,1,30.3,72.3,2024-12-12,6.0,4.5,6852.0,5.75,0.0,30.3
C-0282,starter,Monthly,2022-04-30,4,,0,27.9,47.3,2024-10-14,15.0,5.0,1857.8700000000001,1.2222222222222223,0.0,6.975
C-0283,enterprise,Annual,2022-08-31,67,2024-11-24,1,184.4,64.4,2024-11-24,7.0,9.5,96041.52,6.0,3.0,2.7522388059701495
C-0284,professional,Monthly,2022-05-31,16,,0,29.5,51.6,2024-12-11,16.0,6.0,12653.199999999999,0.825,0.0,1.84375
C-0285,professional,Annual,2021-08-31,15,,0,62.9,65.2,2024-10-10,16.0,9.0,8950.68,2.0,0.0,4.193333333333333
C-0286,starter,Monthly,2021-12-31,2,2024-11-04,1,43.3,84.3,2024-11-04,9.0,4.5,1297.03,0.0,0.0,21.65
C-0287,starter,Annual,2022-06-30,2,2024-10-07,1,14.9,18.7,2024-10-07,2.0,2.5,5475.24,4.333333333333333,1.0,7.45
C-0288,starter,Monthly,2023-02-28,5,2024-10-16,1,26.6,15.0,2024-10-16,1.0,4.0,0.0,0.0,0.0,5.32
C-0289,professional,Annual,2023-05-31,5,2024-10-07,1,144.2,19.4,2024-10-07,4.0,3.0,34752.48,5.5,0.0,28.839999999999996
C-0290,enterprise,Monthly,2023-12-31,50,,0,71.6,59.3,2024-12-29,4.0,8.5,30278.08,1.0,0.0,1.432
C-0291,starter,Monthly,2023-05-31,1,2024-12-14,1,24.0,34.6,2024-12-13,1.0,6.0,1024.1999999999998,3.0,0.0,24.0
C-0292,starter,Annual,2023-04-30,2,,0,37.1,89.3,2024-12-18,10.0,10.0,4781.88,7.666666666666667,1.0,18.55
C-0293,starter,Annual,2022-10-31,2,2024-12-15,1,7.8,38.7,2024-12-15,10.0,0.5,6993.0,0.0,0.0,3.9
C-0294,starter,Monthly,2023-02-28,4,2024-11-11,1,53.6,88.5,2024-11-11,0.0,2.0,5299.5,1.3,0.0,13.4
C-0295,professional,Monthly,2024-02-29,16,2024-11-14,1,66.0,55.1,2024-11-14,5.0,2.0,18976.23,0.5384615384615384,0.0,4.125
C-0296,professional,Annual,2022-09-30,8,,0,107.6,19.7,2024-11-05,3.0,4.5,27287.64,13.333333333333334,0.0,13.45
C-0297,starter,Annual,2023-10-31,2,,0,18.3,59.2,2024-10-13,8.0,1.0,2246.7599999999998,9.0,1.0,9.15
C-0298,starter,Annual,2023-06-30,4,2024-10-31,1,44.9,25.1,2024-10-31,2.0,0.0,4243.92,3.0,3.0,11.225
C-0299,professional,Monthly,2024-11-30,17,,0,62.4,63.0,2024-12-23,6.0,3.0,9655.8,0.7894736842105263,0.0,3.6705882352941175
C-0300,professional,Annual,2021-05-31,9,,0,122.0,24.7,2024-10-07,14.0,5.0,3499.32,8.0,0.0,13.555555555555555
C-0301,starter,Monthly,2023-01-31,2,2024-10-30,1,51.5,56.8,2024-10-30,5.0,6.5,2361.3,1.3529411764705883,0.0,25.75
C-0302,starter,Monthly,2021-06-30,5,,0,17.6,14.4,2024-10-12,15.0,9.5,2083.0,0.75,0.0,3.5200000000000005
C-0303,starter,Monthly,2024-01-31,5,2024-11-15,1,36.7,30.6,2024-11-15,6.0,8.5,2791.5,0.8,0.0,7.340000000000001
C-0304,starter,Annual,2022-05-31,3,2024-11-02,1,33.3,13.3,2024-11-02,6.0,0.0,3158.88,5.5,2.0,11.1
C-0305,professional,Monthly,2023-01-31,10,2024-11-25,1,134.2,75.1,2024-11-25,0.0,3.0,2569.9,1.5,0.0,13.419999999999998
C-0306,enterprise,Monthly,2024-04-30,24,,0,116.2,14.1,2024-11-10,11.0,0.0,87449.76000000001,0.0,0.0,4.841666666666667
C-0307,professional,Annual,2022-07-31,16,,0,20.9,24.1,2024-11-12,5.0,1.5,9507.12,3.5,3.0,1.30625
C-0308,starter,Monthly,2021-09-30,2,,0,24.4,29.6,2024-12-19,12.0,5.0,1252.2599999999998,0.0,0.0,12.2
C-0309,enterprise,Monthly,2024-06-30,67,2024-11-21,1,71.4,20.3,2024-11-21,9.0,6.5,0.0,0.0,0.0,1.0656716417910448
C-0310,starter,Monthly,2022-07-31,5,,0,23.0,16.3,2024-12-31,2.0,5.0,6257.79,0.9069767441860465,0.0,4.6
C-0311,enterprise,Monthly,2022-11-30,38,2024-12-20,1,154.3,41.0,2024-12-20,11.0,7.0,33594.950000000004,1.2173913043478262,0.0,4.060526315789474
C-0312,starter,Monthly,2023-03-31,2,2024-11-13,1,10.7,78.5,2024-10-31,7.0,0.0,7862.9800000000005,0.0,0.0,5.35
C-0313,starter,Monthly,2023-06-30,2,2024-11-05,1,11.7,41.1,2024-11-05,10.0,5.0,942.3000000000001,1.0,0.0,5.85
C-0314,starter,Monthly,2022-02-28,2,,0,21.6,20.9,2024-10-05,15.0,9.5,1947.42,1.032258064516129,0.0,10.8
C-0315,professional,Annual,2023-09-30,13,2024-11-10,1,148.1,54.8,2024-11-10,2.0,7.5,7150.32,1.5,0.0,11.392307692307693
C-0316,enterprise,Monthly,2024-02-29,43,,0,114.5,19.9,2024-10-03,10.0,8.0,9545.52,2.5,0.0,2.6627906976744184
C-0317,enterprise,Annual,2023-03-31,36,,0,278.8,47.7,2024-11-28,17.0,1.0,61585.200000000004,7.0,1.0,7.7444444444444445
C-0318,starter,Monthly,2021-06-30,3,2024-11-01,1,54.5,65.6,2024-11-01,4.0,0.0,3730.84,0.13157894736842105,0.0,18.166666666666668
C-0319,enterprise,Annual,2021-04-30,21,,0,150.8,49.2,2024-12-18,14.0,3.0,56630.28,10.0,4.0,7.180952380952381
C-0320,starter,Annual,2024-11-30,1,,0,14.9,66.5,2024-11-03,2.0,5.0,2951.2799999999997,0.0,0.0,14.9
C-0321,enterprise,Monthly,2021-03-31,43,,0,259.6,11.0,2024-10-20,4.0,0.5,57554.0,0.84,0.0,6.037209302325582
C-0322,professional,Annual,2022-12-31,15,2024-10-22,1,36.9,71.4,2024-10-22,8.0,4.0,8987.04,11.0,0.0,2.46
C-0323,professional,Monthly,2020-12-31,5,,0,42.4,81.1,2024-11-01,8.0,5.0,11832.84,0.7777777777777778,0.0,8.48
C-0324,enterprise,Monthly,2023-03-31,17,,0,107.2,64.8,2024-12-15,9.0,0.5,48028.06,0.0,0.0,6.305882352941176
C-0325,professional,Monthly,2024-02-29,14,2024-10-14,1,143.4,18.3,2024-10-14,3.0,3.0,6644.43,0.07692307692307693,0.0,10.242857142857144
C-0326,professional,Monthly,2020-12-31,12,,0,118.0,46.1,2024-12-07,10.0,3.0,2387.8,0.0,0.0,9.833333333333334
C-0327,enterprise,Monthly,2021-12-31,51,,0,58.4,64.9,2024-12-18,9.0,5.0,17642.31,2.2857142857142856,0.0,1.1450980392156862
C-0328,professional,Annual,2023-07-31,12,2024-12-18,1,49.1,64.5,2024-10-12,9.0,1.0,12601.92,5.5,1.0,4.091666666666667
C-0329,professional,Annual,2023-07-31,16,2024-11-04,1,82.9,59.0,2024-11-04,5.0,5.5,10910.88,0.0,0.0,5.18125
C-0330,enterprise,Monthly,2023-07-31,51,2024-10-11,1,223.9,63.9,2024-10-11,7.0,5.0,0.0,0.0,0.0,4.390196078431373
C-0331,professional,Monthly,2022-04-30,18,2024-12-27,1,148.1,31.1,2024-12-27,16.0,1.0,15018.300000000001,0.9333333333333333,0.0,8.227777777777778
C-0332,enterprise,Monthly,2021-01-31,99,,0,69.1,51.1,2024-12-25,11.0,4.5,103537.68,0.0,0.0,0.6979797979797979
C-0333,starter,Monthly,2023-08-31,4,,0,21.0,57.3,2024-11-27,14.0,10.0,3232.32,0.0,0.0,5.25
C-0334,starter,Annual,2023-06-30,3,2024-10-31,1,40.1,12.8,2024-10-31,6.0,5.0,3807.36,4.5,0.0,13.366666666666667
C-0335,professional,Monthly,2024-01-31,15,,0,85.7,90.4,2024-11-25,7.0,2.0,4343.4,2.4,0.0,5.713333333333334
C-0336,starter,Annual,2023-04-30,4,2024-10-27,1,42.0,25.1,2024-10-27,4.0,5.0,1326.96,7.5,2.0,10.5
C-0337,enterprise,Annual,2021-08-31,35,,0,148.4,17.6,2024-12-12,4.0,10.0,170675.52,0.0,0.0,4.24
C-0338,professional,Annual,2021-09-30,8,,0,127.4,27.8,2024-12-08,4.0,1.0,10407.960000000001,3.0,0.0,15.925
C-0339,starter,Monthly,2023-08-31,3,,0,14.4,90.1,2024-12-16,15.0,6.0,7032.150000000001,0.2222222222222222,0.0,4.8
C-0340,professional,Annual,2021-05-31,8,,0,56.3,52.2,2024-12-07,15.0,2.5,6123.84,1.0,0.0,7.0375
C-0341,professional,Annual,2024-11-30,12,2024-10-15,1,122.0,71.4,2024-10-15,2.0,5.0,7390.56,4.0,0.0,10.166666666666666
C-0342,professional,Annual,2024-10-31,17,,0,104.4,15.6,2024-12-13,10.0,4.5,6411.84,0.0,0.0,6.141176470588236
C-0343,professional,Annual,2021-12-31,13,,0,130.1,29.2,2024-10-19,0.0,6.0,7174.2,15.0,1.0,10.007692307692308
C-0344,professional,Monthly,2023-03-31,10,,0,145.8,43.6,2024-10-30,7.0,4.5,18069.76,1.15625,0.0,14.580000000000002
C-0345,professional,Monthly,2021-06-30,5,2024-12-21,1,74.9,20.9,2024-12-21,6.0,3.0,27076.7,0.3191489361702128,0.0,14.98
C-0346,professional,Annual,2024-06-30,3,2024-11-14,1,26.6,50.4,2024-11-14,1.0,10.0,14240.64,0.0,0.0,8.866666666666667
C-0347,starter,Annual,2023-07-31,3,,0,50.3,70.5,2024-12-10,4.0,3.0,4636.8,3.0,0.0,16.766666666666666
C-0348,starter,Monthly,2024-05-31,2,,0,34.3,54.5,2024-10-02,12.0,7.0,2045.4499999999998,0.0,0.0,17.15
C-0349,enterprise,Annual,2023-12-31,23,,0,257.7,31.1,2024-10-25,2.0,3.5,40085.76,2.5,2.0,11.204347826086956
C-0350,enterprise,Monthly,2023-03-31,24,2024-12-14,1,106.3,46.1,2024-12-14,5.0,7.0,60468.8,1.075,0.0,4.429166666666666
C-0351,starter,Annual,2024-04-30,1,2024-11-09,1,5.9,63.1,2024-11-04,2.0,7.5,3905.76,4.5,0.0,5.9
C-0352,professional,Annual,2023-09-30,11,2024-12-02,1,45.7,93.7,2024-12-02,12.0,8.0,12580.56,0.0,0.0,4.154545454545455
C-0353,enterprise,Monthly,2023-07-31,31,2024-11-21,1,116.6,36.0,2024-11-21,5.0,2.5,77736.54,0.0,0.0,3.761290322580645
C-0354,professional,Annual,2024-08-31,14,,0,50.2,37.4,2024-12-05,4.0,4.5,4710.24,9.0,3.0,3.585714285714286
C-0355,professional,Annual,2021-11-30,10,,0,125.4,54.0,2024-12-24,12.0,3.0,7207.8,5.0,4.0,12.540000000000001
C-0356,starter,Monthly,2023-09-30,5,,0,57.8,51.3,2024-12-03,12.0,7.0,5924.16,0.0,0.0,11.559999999999999
C-0357,professional,Monthly,2024-07-31,10,2024-11-04,1,124.9,28.4,2024-11-04,1.0,1.0,14611.0,1.3,0.0,12.49
C-0358,professional,Monthly,2023-05-31,9,,0,110.8,75.1,2024-12-20,7.0,1.0,30832.2,0.7857142857142857,0.0,12.31111111111111
C-0359,starter,Monthly,2022-01-31,5,,0,59.4,38.3,2024-12-28,9.0,8.5,1198.98,2.5,0.0,11.879999999999999
C-0360,professional,Annual,2023-03-31,18,,0,49.9,62.9,2024-12-30,14.0,3.0,14666.64,1.5,1.0,2.772222222222222
C-0361,professional,Monthly,2021-05-31,4,2024-11-19,1,95.5,86.2,2024-11-14,5.0,8.0,4118.700000000001,1.1666666666666667,0.0,23.875
C-0362,starter,Monthly,2023-04-30,3,2024-11-11,1,28.0,20.8,2024-10-21,7.0,3.0,1916.42,3.3636363636363638,0.0,9.333333333333334
C-0363,starter,Annual,2022-05-31,3,,0,26.6,80.9,2024-11-19,2.0,4.0,1418.16,8.0,1.0,8.866666666666667
C-0364,enterprise,Annual,2021-03-31,30,,0,253.6,87.1,2024-10-13,2.0,5.0,16121.04,4.0,2.0,8.453333333333333
C-0365,professional,Annual,2023-06-30,13,,0,146.8,10.9,2024-10-20,5.0,9.0,9318.48,11.5,1.0,11.292307692307693
C-0366,enterprise,Annual,2022-04-30,100,,0,158.9,48.0,2024-11-04,3.0,4.0,47190.0,7.0,0.0,1.589
C-0367,starter,Monthly,2022-02-28,1,2024-12-23,1,38.9,92.8,2024-10-04,12.0,8.5,755.92,3.0,0.0,38.9
C-0368,enterprise,Monthly,2023-07-31,60,2024-10-16,1,62.1,64.9,2024-10-16,3.0,7.0,147804.12,1.4166666666666667,0.0,1.035
C-0369,enterprise,Monthly,2023-08-31,20,2024-11-17,1,266.0,35.8,2024-11-17,1.0,8.5,63194.74,2.5,0.0,13.3
C-0370,professional,Monthly,2024-02-29,11,2024-11-22,1,121.8,91.0,2024-11-22,6.0,7.0,2822.96,3.0,0.0,11.072727272727272
C-0371,starter,Monthly,2022-08-31,4,2024-11-29,1,19.0,31.7,2024-11-29,8.0,9.0,1000.98,0.5555555555555556,0.0,4.75
C-0372,enterprise,Monthly,2023-07-31,56,2024-10-22,1,137.8,44.5,2024-10-22,5.0,5.0,138628.37999999998,0.7575757575757576,0.0,2.460714285714286
C-0373,starter,Monthly,2023-01-31,2,2024-11-05,1,5.5,55.1,2024-10-15,9.0,5.0,2330.4,1.85,0.0,2.75
C-0374,enterprise,Monthly,2021-01-31,59,2024-12-24,1,248.2,40.0,2024-12-24,13.0,8.0,195576.9,0.6976744186046512,0.0,4.206779661016949
C-0375,professional,Annual,2023-06-30,3,,0,64.0,47.3,2024-10-29,3.0,4.0,8259.84,0.0,0.0,21.333333333333332
C-0376,professional,Monthly,2023-05-31,15,,0,146.2,84.6,2024-10-12,4.0,1.5,22135.55,1.3225806451612903,0.0,9.746666666666666
C-0377,starter,Annual,2023-07-31,4,2024-11-15,1,35.9,50.1,2024-11-15,4.0,4.0,4182.24,7.75,0.0,8.975
C-0378,professional,Annual,2021-04-30,14,2024-11-29,1,74.5,74.7,2024-11-29,4.0,10.0,10267.92,10.5,0.0,5.321428571428571
C-0379,professional,Monthly,2024-11-30,5,2024-11-05,1,28.8,82.8,2024-11-05,2.0,9.5,23578.88,0.15625,0.0,5.76
C-0380,professional,Annual,2024-08-31,8,,0,97.4,76.4,2024-11-20,14.0,9.0,27364.32,0.0,0.0,12.175
C-0381,starter,Annual,2021-08-31,3,2024-11-29,1,35.4,11.7,2024-10-19,1.0,5.0,6711.12,8.0,0.0,11.799999999999999
